n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.5[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.5[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.5[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_lost_part  total#of_part 
 153  drift     40.13000        8.34106       -0.15679        0.34248        0.34452        0.99128        0.99173        2.83367       11.21592        0.00103           0.11390             0.18960             0.22816             0.11366             0.18969             0.22799             3.32936            15.72112           104.11341          0.04434       -0.37546        0.05684        0.17551        0.13423       -3.10827        0.46134        0.55292        0.48719        0.56070        0.07923          27.55345              0.0        100001.0
 154  cav       40.49000        8.63044       -0.21756        0.33144        0.33341        0.95262        0.97015        2.82073       11.34461        0.00112           0.11387             0.18928             0.22832             0.11363             0.18953             0.22725             3.22397            14.72365           106.69312          0.03098       -0.35578        0.06603        0.18414        0.13659       -2.85354        0.15916        0.52708        0.18156        0.53451       -0.58201          29.19070              0.0        100001.0
 155  drift     40.73000        8.63044       -0.21753        0.32944        0.33109        0.93970        0.97236        2.77406       11.35054        0.00112           0.11387             0.18931             0.22863             0.11363             0.18954             0.22754             3.22267            14.62119           106.72401          0.02244       -0.35576        0.07045        0.18417        0.13659       -2.66747        0.10749        0.52073        0.13017        0.52709       -0.53957          28.24417              0.0        100001.0
 156  cav       41.09000        8.93364       -0.25346        0.32606        0.32764        0.91546        0.97491        2.68771       11.28457        0.00147           0.11387             0.18894             0.22901             0.11361             0.18907             0.22698             3.13597            13.49518           107.10457          0.00936       -0.36260        0.08015        0.22285        0.13901       -2.36389       -0.17305        0.51912       -0.15293        0.52534       -1.17297          28.21348              0.0        100001.0
 157  drift     41.16000        8.93364       -0.25345        0.32685        0.32834        0.91430        0.97895        2.66040       11.22682        0.00147           0.11387             0.18901             0.22910             0.11361             0.18916             0.22708             3.13556            13.49427           107.09737          0.00683       -0.36260        0.08171        0.22286        0.13901       -2.30174       -0.18843        0.52165       -0.16807        0.52760       -1.15146          27.64681              0.0        100001.0
 158  drift     41.26500        8.93365       -0.25343        0.32817        0.32951        0.91257        0.98615        2.61989       11.15653        0.00147           0.11387             0.18890             0.22925             0.11361             0.18907             0.22725             3.13494            13.49236           107.08220          0.00302       -0.36260        0.08405        0.22288        0.13901       -2.20853       -0.21154        0.52587       -0.19082        0.53138       -1.11925          26.81650              0.0        100001.0
 159  sol3d     41.76500        8.93365       -0.25336        0.31284        0.31510        0.88811        0.94859        2.43487       11.10307        0.00146           0.11418             0.18944             0.22579             0.11312             0.18863             0.23374             3.13380            13.47334           106.93127          0.01433       -0.25983        0.08760        0.00866        0.13901       -1.76249        1.07911        0.47659        1.13853        0.48802       -0.96652          23.17091              0.0        100001.0
 160  drift     41.92000        8.93365       -0.25333        0.30206        0.30390        0.85649        0.91957        2.38045       11.14689        0.00146           0.11418             0.18936             0.22597             0.11312             0.18883             0.23399             3.13289            13.46333           106.85180          0.01031       -0.25983        0.08773        0.00868        0.13901       -1.62488        1.00533        0.44431        1.06217        0.45394       -0.91928          22.15325              0.0        100001.0
 161  cav       42.28000        9.23745       -0.25766        0.27707        0.27828        0.77855        0.85172        2.24480       11.33109        0.00180           0.11417             0.18880             0.22611             0.11311             0.18902             0.23452             3.09369            12.68052           102.26223          0.00078       -0.26674        0.09083        0.05718        0.14136       -1.32080        0.69251        0.38022        0.73996        0.38714       -1.31297          20.62929              0.0        100001.0
 162  drift     42.52000        9.23745       -0.25760        0.26561        0.26615        0.73714        0.81545        2.12869       11.54406        0.00179           0.11416             0.18906             0.22642             0.11311             0.18909             0.23490             3.09232            12.65571           102.06216         -0.00562       -0.26674        0.09221        0.05722        0.14136       -1.10774        0.59359        0.34944        0.63843        0.35414       -1.20080          18.55857              0.0        100001.0
 163  cav       42.88000        9.53856       -0.26753        0.24945        0.24928        0.70545        0.78160        1.95528       11.73458        0.00205           0.11415             0.18892             0.22679             0.11310             0.18887             0.23550             3.07292            12.23702            96.35448         -0.01530       -0.26274        0.09688        0.08210        0.14367       -0.76712        0.34356        0.31326        0.38302        0.31574       -1.38598          16.27221              0.0        100001.0
 164  drift     43.12000        9.53856       -0.26748        0.24373        0.24286        0.69911        0.76741        1.82247       11.70489        0.00205           0.11415             0.18906             0.22696             0.11310             0.18881             0.23572             3.07180            12.20376            96.09257         -0.02160       -0.26275        0.09885        0.08214        0.14367       -0.54943        0.25170        0.29906        0.28962        0.29969       -1.23678          14.14190              0.0        100001.0
 165  cav       43.48000        9.83423       -0.31070        0.23698        0.23536        0.68598        0.74700        1.62852       11.55331        0.00227           0.11416             0.18912             0.22704             0.11313             0.18870             0.23587             3.06658            12.01626            91.03231         -0.03105       -0.27578        0.10447        0.12536        0.14592       -0.23023        0.01654        0.28712        0.05171        0.28581       -1.28076          11.66698              0.0        100001.0
 166  drift     43.55000        9.83423       -0.31070        0.23696        0.23514        0.68586        0.74579        1.58700       11.46401        0.00227           0.11416             0.18910             0.22701             0.11312             0.18891             0.23584             3.06633            12.00621            90.95613         -0.03298       -0.27579        0.10535        0.12537        0.14592       -0.15760       -0.00986        0.28708        0.02514        0.28528       -1.22688          11.08057              0.0        100001.0
 167  drift     43.65500        9.83423       -0.31070        0.23723        0.23510        0.68570        0.74403        1.52614       11.33012        0.00227           0.11416             0.18885             0.22699             0.11312             0.18886             0.23579             3.06597            11.99138            90.84381         -0.03588       -0.27580        0.10666        0.12538        0.14592       -0.04867       -0.04949        0.28773       -0.01474        0.28520       -1.14620          10.24814              0.0        100001.0
 168  sol3d     44.15500        9.83421       -0.31089        0.22816        0.22494        0.63275        0.73126        1.26615       10.69314        0.00226           0.11431             0.18933             0.22379             0.11291             0.18812             0.23282             3.06480            12.02173            90.38898         -0.01445       -0.26731        0.11320       -0.15828        0.14592        0.47131        0.45805        0.26582        0.48645        0.26157       -0.76389           7.05654              0.0        100001.0
 169  drift     44.31000        9.83420       -0.31097        0.22251        0.21891        0.62490        0.71081        1.19875       10.49597        0.00226           0.11431             0.18934             0.22355             0.11291             0.18814             0.23285             3.06442            12.00605            90.27109         -0.01859       -0.26732        0.11075       -0.15826        0.14592        0.63226        0.38288        0.25282        0.40857        0.24773       -0.64605           6.32605              0.0        100001.0
 170  cav       44.67000       10.13114       -0.31851        0.21158        0.20749        0.60276        0.66690        1.07379        9.96086        0.00227           0.11431             0.18941             0.22309             0.11292             0.18828             0.23273             3.06464            12.01399            88.33813         -0.02781       -0.27333        0.10764       -0.11787        0.14812        1.00754        0.14300        0.23202        0.16331        0.22588       -0.47653           5.22922              0.0        100001.0
 171  drift     44.91000       10.13112       -0.31874        0.20971        0.20519        0.59523        0.66489        1.00965        9.45690        0.00227           0.11431             0.18919             0.22284             0.11293             0.18801             0.23240             3.06414            12.00523            88.27375         -0.03437       -0.27336        0.10481       -0.11784        0.14812        1.25912        0.03028        0.22795        0.04713        0.22091       -0.28921           4.62390              0.0        100001.0
 172  cav       45.27000       10.38477       -0.26531        0.21135        0.20661        0.60367        0.66905        0.95771        8.57164        0.00227           0.11429             0.18932             0.22273             0.11290             0.18812             0.23168             3.06351            11.99116            88.17032         -0.04416       -0.30047        0.10349       -0.05623        0.14994        1.61355       -0.25444        0.23440       -0.24054        0.22676       -0.14960           4.26319              0.0        100001.0
 173  drift     46.00000       10.38471       -0.26594        0.23812        0.23304        0.70069        0.73073        1.02802        6.33218        0.00227           0.11429             0.18912             0.22354             0.11291             0.18814             0.23113             3.06240            12.00489            88.27122         -0.06609       -0.30054        0.09939       -0.05613        0.14994        2.24375       -0.60747        0.29753       -0.60231        0.28849        0.42374           4.91388              0.0        100001.0
 174  drift     46.10500       10.38470       -0.26600        0.24338        0.23832        0.71778        0.74534        1.06068        6.01036        0.00227           0.11429             0.18917             0.22360             0.11291             0.18817             0.23117             3.06223            12.00700            88.28677         -0.06925       -0.30055        0.09880       -0.05611        0.14994        2.33450       -0.65835        0.31083       -0.65446        0.30170        0.50624           5.23141              0.0        100001.0
 175  sol3d     46.60500       10.38471       -0.26594        0.25679        0.25257        0.73669        0.80794        1.27133        5.17860        0.00227           0.11447             0.19037             0.22609             0.11314             0.18999             0.22918             3.06174            12.01365            88.33563         -0.04797       -0.11124        0.11100       -0.18522        0.14994        2.76761       -0.03759        0.34549       -0.04955        0.33815        0.89934           7.51676              0.0        100001.0
 176  drift     46.76000       10.38471       -0.26594        0.25751        0.25344        0.74241        0.80940        1.35071        5.55126        0.00228           0.11447             0.19027             0.22597             0.11314             0.19009             0.22903             3.06146            12.01444            88.34146         -0.04970       -0.11125        0.10813       -0.18520        0.14994        2.90151       -0.08597        0.34743       -0.09895        0.34048        1.02160           8.48556              0.0        100001.0
 177  cav       47.12000       10.65352       -0.15027        0.26069        0.25731        0.75657        0.81523        1.53375        6.34638        0.00193           0.11442             0.19002             0.22568             0.11308             0.18984             0.22873             3.07187            11.92993            89.69872         -0.05368       -0.13421        0.10428       -0.13371        0.15179        3.16621       -0.35324        0.36060       -0.36907        0.35549        0.98636          11.17336              0.0        100001.0
 178  drift     47.36000       10.65352       -0.15021        0.26745        0.26436        0.77882        0.82767        1.64147        6.79126        0.00193           0.11442             0.18995             0.22533             0.11308             0.18994             0.22857             3.07211            11.92489            89.66082         -0.05690       -0.13423        0.10107       -0.13368        0.15179        3.28187       -0.43347        0.37955       -0.45116        0.37524        1.12409          12.79709              0.0        100001.0
 179  cav       47.72000       10.94245       -0.08904        0.27814        0.27584        0.81414        0.86251        1.80352        7.52103        0.00164           0.11442             0.19004             0.22490             0.11305             0.18974             0.22915             3.09500            12.01138            90.31116         -0.06126       -0.15541        0.09896       -0.11571        0.15380        3.44067       -0.66971        0.41597       -0.69203        0.41404        1.02808          15.74049              0.0        100001.0
 180  drift     47.96000       10.94246       -0.08899        0.28939        0.28741        0.85174        0.89184        1.89504        7.93638        0.00165           0.11441             0.19001             0.22460             0.11305             0.18963             0.22930             3.09576            12.00430            90.25788         -0.06499       -0.15544        0.09618       -0.11567        0.15380        3.50833       -0.75848        0.45031       -0.78298        0.44951        1.12940          17.37419              0.0        100001.0
 181  cav       48.32000       11.23983       -0.03087        0.30575        0.30459        0.90181        0.93379        2.03454        8.54636        0.00141           0.11443             0.18995             0.22453             0.11304             0.18961             0.22983             3.13366            12.13526            89.89078         -0.06997       -0.17099        0.09438       -0.10286        0.15584        3.60279       -0.99418        0.50928       -1.02487        0.51160        0.99019          20.30989              0.0        100001.0
 182  drift     48.39000       11.23983       -0.03086        0.30996        0.30889        0.91403        0.94592        2.05631        8.63846        0.00141           0.11443             0.19003             0.22462             0.11304             0.18960             0.22982             3.13394            12.13264            89.87138         -0.07117       -0.17100        0.09366       -0.10285        0.15584        3.60958       -1.02286        0.52340       -1.05430        0.52616        1.01212          20.74497              0.0        100001.0
 183  drift     48.49500       11.23983       -0.03085        0.31640        0.31546        0.93239        0.96513        2.08942        8.77668        0.00141           0.11443             0.18991             0.22475             0.11304             0.18958             0.22979             3.13436            12.12859            89.84139         -0.07296       -0.17101        0.09258       -0.10284        0.15584        3.61976       -1.06596        0.54535       -1.09849        0.54878        1.04505          21.41555              0.0        100001.0
 184  sol3d     48.99500       11.23984       -0.03078        0.33102        0.32971        0.96204        1.01547        2.25389        9.51451        0.00142           0.11455             0.19004             0.22651             0.11366             0.19017             0.23248             3.13669            12.19357            89.65861         -0.04984       -0.07873        0.10142       -0.26003        0.15584        3.66960        0.08981        0.59631        0.08157        0.59621        1.20338          24.90134              0.0        100001.0
 185  drift     49.15000       11.23984       -0.03077        0.33038        0.32914        0.96239        1.00878        2.30699        9.76264        0.00142           0.11455             0.18996             0.22668             0.11366             0.19030             0.23236             3.13721            12.18694            89.60983         -0.05106       -0.07874        0.09739       -0.26000        0.15584        3.68455        0.06085        0.59399        0.05263        0.59415        1.25251          26.08398              0.0        100001.0
 186  cav       49.51000       11.53348        0.00912        0.32759        0.32690        0.95704        0.99067        2.43008       10.34486        0.00116           0.11457             0.18988             0.22578             0.11368             0.19009             0.23324             3.20003            12.62907            87.70185         -0.05376       -0.08239        0.09030       -0.25014        0.15784        3.73289       -0.12205        0.59140       -0.13335        0.59349        0.96421          29.10320              0.0        100001.0
 187  drift     49.75000       11.53348        0.00912        0.32952        0.32897        0.96214        0.98527        2.49038       10.63074        0.00116           0.11457             0.19009             0.22603             0.11369             0.19014             0.23301             3.20050            12.62393            87.66618         -0.05574       -0.08241        0.08430       -0.25011        0.15784        3.72629       -0.16732        0.59838       -0.17862        0.60101        1.01596          30.56115              0.0        100001.0
 188  cav       50.11000       11.82610        0.05480        0.33126        0.33128        0.96660        0.98410        2.58118       11.03753        0.00094           0.11461             0.18991             0.22582             0.11373             0.19010             0.23382             3.27615            13.18156            85.59454         -0.05854       -0.09444        0.07786       -0.22577        0.15981        3.69736       -0.35290        0.61202       -0.36841        0.61685        0.65027          32.87090              0.0        100001.0
 189  drift     50.35000       11.82610        0.05480        0.33613        0.33631        0.98510        0.99619        2.61911       11.22852        0.00094           0.11461             0.19005             0.22598             0.11373             0.19014             0.23358             3.27615            13.18227            85.59918         -0.06081       -0.09446        0.07244       -0.22574        0.15981        3.65759       -0.40092        0.63015       -0.41656        0.63572        0.68462          33.84390              0.0        100001.0
 190  cav       50.71000       12.11229        0.14472        0.34253        0.34331        1.00946        1.01274        2.67279       11.54493        0.00077           0.11465             0.19001             0.22756             0.11376             0.19006             0.23435             3.36148            13.90878            83.78783         -0.06375       -0.10678        0.06695       -0.20762        0.16167        3.57747       -0.62726        0.66177       -0.64924        0.66996        0.17333          35.15057              0.0        100001.0
 191  drift     50.78000       12.11229        0.14472        0.34483        0.34566        1.01690        1.01791        2.67561       11.56878        0.00077           0.11465             0.19004             0.22759             0.11376             0.19024             0.23428             3.36138            13.91036            83.79732         -0.06450       -0.10679        0.06549       -0.20762        0.16167        3.54715       -0.64309        0.67066       -0.66518        0.67916        0.18023          35.22583              0.0        100001.0
 192  drift     50.88500       12.11229        0.14471        0.34835        0.34926        1.02806        1.02569        2.68004       11.60460        0.00077           0.11465             0.19007             0.22763             0.11377             0.19016             0.23418             3.36121            13.91280            83.81205         -0.06562       -0.10680        0.06331       -0.20761        0.16167        3.50169       -0.66685        0.68442       -0.68913        0.69338        0.19056          35.34436              0.0        100001.0
 193  sol3d     51.38500       12.11228        0.14467        0.34925        0.34797        1.01788        1.02162        2.70423       11.78775        0.00077           0.11443             0.19004             0.22841             0.11438             0.19008             0.22819             3.35977            13.84029            83.88055         -0.05391       -0.14895        0.06477       -0.34093        0.16167        3.28681        0.69784        0.68933        0.68898        0.68461        0.23958          36.00065              0.0        100001.0
 194  drift     51.54000       12.11228        0.14466        0.34388        0.34265        1.00448        0.99823        2.71285       11.87887        0.00077           0.11443             0.19016             0.22828             0.11438             0.19011             0.22822             3.35933            13.84325            83.89846         -0.05622       -0.14896        0.05949       -0.34092        0.16167        3.21972        0.66205        0.66827        0.65324        0.66382        0.25484          36.23521              0.0        100001.0
 195  cav       51.90000       12.39748        0.15514        0.33010        0.32937        0.96727        0.94727        2.73453       12.09182        0.00075           0.11450             0.19032             0.22820             0.11445             0.19015             0.22855             3.44494            14.80291            83.63226         -0.06106       -0.15767        0.04972       -0.32874        0.16357        3.06109        0.46321        0.62264        0.45159        0.62015       -0.16108          36.74338              0.0        100001.0
 196  drift     52.14000       12.39747        0.15511        0.32449        0.32390        0.95113        0.92599        2.72664       12.15407        0.00075           0.11450             0.19037             0.22799             0.11446             0.19025             0.22867             3.44390            14.72118            83.64305         -0.06484       -0.15769        0.04183       -0.32872        0.16357        2.95101        0.41278        0.60165        0.40139        0.59971       -0.13885          36.54249              0.0        100001.0
 197  cav       52.50000       12.62460        0.27128        0.31699        0.31692        0.93237        0.90238        2.69444       12.14911        0.00109           0.11449             0.19035             0.22879             0.11444             0.19028             0.22897             3.51273            15.57529            84.19077         -0.07035       -0.17662        0.03223       -0.31991        0.16497        2.75875        0.11414        0.57916        0.09688        0.57916       -1.03702          35.58503              0.0        100001.0
 198  drift     53.23000       12.62459        0.27117        0.31525        0.31587        0.95441        0.88609        2.53263       11.67512        0.00109           0.11449             0.19027             0.22814             0.11445             0.19033             0.22959             3.50873            15.47859            84.12276         -0.08325       -0.17669        0.00888       -0.31989        0.16497        2.17875       -0.02508        0.57282       -0.04193        0.57529       -0.90682          31.47529              0.0        100001.0
 199  drift     53.33500       12.62458        0.27115        0.31546        0.31617        0.95883        0.88529        2.51036       11.62517        0.00109           0.11449             0.19041             0.22803             0.11445             0.19018             0.22969             3.50812            15.47509            84.10375         -0.08511       -0.17670        0.00552       -0.31989        0.16497        2.09535       -0.04516        0.57357       -0.06196        0.57639       -0.88817          30.92952              0.0        100001.0
 200  sol3d     53.83500       12.62457        0.27106        0.30408        0.30322        0.93641        0.86206        2.40802       11.47132        0.00108           0.11406             0.19002             0.23287             0.11476             0.19112             0.22944             3.50480            15.45128            83.97432         -0.08904       -0.13167        0.01405       -0.23298        0.16497        1.69941        0.91548        0.53491        0.88264        0.52870       -0.79959          28.48596              0.0        100001.0
 201  drift     53.99000       12.62457        0.27103        0.29616        0.29553        0.91440        0.83465        2.37772       11.49739        0.00108           0.11406             0.18992             0.23303             0.11476             0.19121             0.22927             3.50383            15.44173            83.92246         -0.09108       -0.13169        0.01044       -0.23298        0.16497        1.57636        0.85958        0.50743        0.82787        0.50221       -0.77213          27.78142              0.0        100001.0
 202  cav       54.35000       12.88832        0.30767        0.27791        0.27811        0.87240        0.78278        2.30414       11.70388        0.00135           0.11403             0.18998             0.23282             0.11472             0.19110             0.22942             3.54324            16.06599            87.31514         -0.09561       -0.15496        0.00455       -0.23747        0.16667        1.30096        0.61120        0.45154        0.57929        0.44948       -1.16866          26.32780              0.0        100001.0
 203  drift     54.59000       12.88831        0.30763        0.26934        0.26997        0.85328        0.75635        2.23409       11.70710        0.00134           0.11403             0.18991             0.23302             0.11472             0.19109             0.22913             3.54165            16.04252            87.18759         -0.09933       -0.15499       -0.00115       -0.23747        0.16667        1.08700        0.53395        0.42412        0.50375        0.42355       -1.10419          24.76231              0.0        100001.0
 204  cav       54.95000       13.16918        0.31800        0.25669        0.25823        0.82025        0.71613        2.13596       11.73989        0.00150           0.11400             0.18989             0.23270             0.11468             0.19108             0.22911             3.57108            16.68923            91.19799         -0.10455       -0.16555       -0.00694       -0.23999        0.16848        0.77848        0.35226        0.38950        0.32213        0.39184       -1.25829          22.93506              0.0        100001.0
 205  drift     55.19000       13.16917        0.31798        0.25167        0.25368        0.80482        0.71736        2.05666       11.66523        0.00149           0.11399             0.18971             0.23278             0.11468             0.19111             0.22888             3.56961            16.65667            91.02007         -0.10852       -0.16558       -0.01270       -0.23999        0.16848        0.55976        0.27845        0.37444        0.24997        0.37818       -1.17876          21.27245              0.0        100001.0
 206  cav       55.55000       13.44410        0.29671        0.24487        0.24780        0.78362        0.71619        1.94438       11.57758        0.00164           0.11397             0.18977             0.23227             0.11465             0.19113             0.22890             3.58846            17.01399            95.05021         -0.11396       -0.18122       -0.01866       -0.24892        0.17026        0.24309        0.10360        0.35831        0.07435        0.36473       -1.28897          19.31236              0.0        100001.0
 207  drift     55.62000       13.44410        0.29671        0.24443        0.24750        0.78356        0.71810        1.91880       11.53800        0.00164           0.11397             0.18975             0.23225             0.11465             0.19097             0.22899             3.58814            17.00279            94.98766         -0.11523       -0.18123       -0.02041       -0.24892        0.17026        0.18420        0.08243        0.35701        0.05362        0.36385       -1.26096          18.80908              0.0        100001.0
 208  drift     55.72500       13.44410        0.29672        0.24395        0.24723        0.78423        0.72098        1.88085       11.47866        0.00164           0.11397             0.18994             0.23220             0.11465             0.19107             0.22911             3.58769            16.98586            94.89308         -0.11714       -0.18124       -0.02302       -0.24892        0.17026        0.09585        0.05068        0.35563        0.02253        0.36306       -1.21899          18.07478              0.0        100001.0
 209  sol3d     56.22500       13.44412        0.29689        0.23419        0.23783        0.76728        0.65392        1.70813       11.19649        0.00164           0.11373             0.19012             0.23157             0.11480             0.19057             0.23099             3.58593            16.90617            94.44788         -0.12336        0.01909       -0.00281       -0.18205        0.17026       -0.32420        0.51382        0.32843        0.48920        0.33554       -1.01982          14.91478              0.0        100001.0
 210  drift     56.38000       13.44413        0.29693        0.22881        0.23274        0.75355        0.64241        1.65773       11.10912        0.00163           0.11372             0.19004             0.23176             0.11480             0.19048             0.23116             3.58558            16.97495            94.30531         -0.12307        0.01907       -0.00563       -0.18205        0.17026       -0.45469        0.45098        0.31351        0.42874        0.32135       -0.95828          14.04907              0.0        100001.0
 211  cav       56.74000       13.71823        0.28291        0.21746        0.22222        0.71970        0.61652        1.54964       10.93246        0.00172           0.11370             0.19011             0.23184             0.11477             0.19025             0.23089             3.58992            17.07472            97.56984         -0.12174       -0.00078       -0.00951       -0.17758        0.17201       -0.74877        0.25586        0.28617        0.23551        0.29602       -0.96722          12.51357              0.0        100001.0
 212  drift     56.98000       13.71824        0.28301        0.21365        0.21879        0.70302        0.61473        1.47166       10.73453        0.00172           0.11370             0.18994             0.23191             0.11477             0.19030             0.23094             3.58976            17.03765            97.35801         -0.12176       -0.00081       -0.01377       -0.17758        0.17201       -0.93934        0.16154        0.27622        0.14490        0.28696       -0.86109          11.28640              0.0        100001.0
 213  cav       57.34000       13.98500        0.22904        0.21007        0.21581        0.69131        0.60708        1.36594       10.45711        0.00180           0.11371             0.19011             0.23156             0.11479             0.19061             0.23049             3.59113            17.10605           100.03536         -0.12105       -0.02193       -0.01723       -0.19008        0.17373       -1.21657       -0.02872        0.26969       -0.04393        0.28194       -0.83569           9.91364              0.0        100001.0
 214  drift     57.58000       13.98502        0.22917        0.21150        0.21746        0.69243        0.60884        1.29271       10.21741        0.00179           0.11371             0.19015             0.23133             0.11479             0.19042             0.23025             3.59129            17.07818            99.87238         -0.12158       -0.02196       -0.02179       -0.19008        0.17373       -1.36933       -0.12277        0.27338       -0.13429        0.28628       -0.71988           8.87877              0.0        100001.0
 215  cav       57.94000       14.25397        0.20417        0.21574        0.22201        0.70790        0.62713        1.19882        9.89722        0.00183           0.11372             0.19003             0.23090             0.11480             0.19057             0.22960             3.59092            17.07905           101.66099         -0.12157       -0.04825       -0.02578       -0.18982        0.17543       -1.58011       -0.31221        0.28721       -0.32252        0.30129       -0.64223           7.78543              0.0        100001.0
 216  drift     58.01000       14.25398        0.20421        0.21745        0.22374        0.71447        0.63322        1.18019        9.81336        0.00183           0.11372             0.18995             0.23080             0.11480             0.19049             0.22951             3.59101            17.07401           101.63100         -0.12190       -0.04826       -0.02711       -0.18982        0.17543       -1.61943       -0.34034        0.29178       -0.34959        0.30599       -0.60693           7.54525              0.0        100001.0
 217  drift     58.11500       14.25398        0.20427        0.22027        0.22657        0.72435        0.64238        1.15373        9.68758        0.00183           0.11372             0.19006             0.23065             0.11480             0.19038             0.22938             3.59114            17.16869           101.58991         -0.12241       -0.04827       -0.02910       -0.18982        0.17543       -1.67841       -0.38259        0.29938       -0.39022        0.31377       -0.55404           7.21046              0.0        100001.0
 218  sol3d     58.61500       14.25402        0.20451        0.22800        0.23429        0.73774        0.64418        1.05546        9.08886        0.00183           0.11387             0.19010             0.23099             0.11501             0.19076             0.22683             3.59157            17.14702           101.46166         -0.12360        0.11312       -0.00560       -0.15624        0.17543       -1.95896       -0.04066        0.32035       -0.02854        0.33493       -0.30303           6.03364              0.0        100001.0
 219  drift     58.77000       14.25403        0.20458        0.22874        0.23488        0.73727        0.64507        1.03565        8.90334        0.00183           0.11387             0.18996             0.23081             0.11501             0.19080             0.22660             3.59179            17.14314           101.43868         -0.12184        0.11310       -0.00802       -0.15624        0.17543       -2.04617       -0.09200        0.32243       -0.07778        0.33660       -0.22537           5.80900              0.0        100001.0
 220  cav       59.13000       14.51901        0.16432        0.23148        0.23733        0.75053        0.65265        1.01142        8.49884        0.00180           0.11390             0.19015             0.23048             0.11503             0.19076             0.22655             3.59137            17.05133           101.49599         -0.11740        0.09934       -0.01082       -0.16540        0.17710       -2.23857       -0.26829        0.33327       -0.25392        0.34687       -0.11951           5.64627              0.0        100001.0
 221  drift     59.37000       14.51903        0.16440        0.23659        0.24211        0.76464        0.66932        1.00443        8.17461        0.00180           0.11390             0.19004             0.23036             0.11503             0.19063             0.22667             3.59170            17.05156           101.49736         -0.11502        0.09931       -0.01479       -0.16540        0.17710       -2.34604       -0.34978        0.34815       -0.33191        0.36098       -0.00142           5.56801              0.0        100001.0
 222  cav       59.73000       14.76310        0.13735        0.24570        0.25083        0.78363        0.69058        1.01642        7.69032        0.00176           0.11392             0.19021             0.23000             0.11505             0.19084             0.22719             3.59139            17.04850           100.87870         -0.11103        0.06892       -0.01822       -0.16932        0.17862       -2.49490       -0.55813        0.37861       -0.54154        0.39071        0.07448           5.79957              0.0        100001.0
 223  drift     60.46000       14.76312        0.13744        0.27656        0.28048        0.84900        0.79169        1.09851        6.48577        0.00176           0.11392             0.19013             0.22991             0.11504             0.19076             0.22763             3.59220            17.06523           100.97769         -0.10600        0.06884       -0.03058       -0.16932        0.17862       -2.76575       -0.82456        0.47971       -0.79674        0.48857        0.41802           6.77266              0.0        100001.0
 224  drift     60.56500       14.76312        0.13745        0.28162        0.28535        0.86212        0.80673        1.11872        6.31262        0.00176           0.11392             0.19014             0.22992             0.11504             0.19059             0.22771             3.59232            17.06787           100.99331         -0.10528        0.06883       -0.03236       -0.16933        0.17862       -2.80472       -0.86306        0.49744       -0.83361        0.50570        0.46744           7.02397              0.0        100001.0
 225  sol3d     61.06500       14.76312        0.13749        0.29549        0.29921        0.89910        0.81300        1.23826        5.48858        0.00176           0.11439             0.19118             0.23429             0.11531             0.19080             0.23127             3.59249            17.08009           101.06561         -0.10325        0.20978       -0.01618       -0.17250        0.17862       -2.98954       -0.15111        0.54537       -0.11922        0.55473        0.70307           8.60485              0.0        100001.0
 226  drift     61.22000       14.76312        0.13747        0.29689        0.30034        0.89840        0.81968        1.28209        5.37014        0.00176           0.11439             0.19135             0.23421             0.11531             0.19093             0.23115             3.59271            17.08396           101.08853         -0.10000        0.20977       -0.01885       -0.17250        0.17862       -3.04710       -0.18264        0.55056       -0.15002        0.55893        0.77616           9.22426              0.0        100001.0
 227  cav       61.58000       14.99853        0.06226        0.30037        0.30342        0.90639        0.83746        1.38690        5.72904        0.00157           0.11443             0.19132             0.23446             0.11533             0.19089             0.23082             3.58739            17.11550            99.50870         -0.09224        0.19311       -0.02262       -0.18378        0.18012       -3.16416       -0.39158        0.56807       -0.36500        0.57511        0.74552          10.99063              0.0        100001.0
 228  drift     61.82000       14.99852        0.06223        0.30564        0.30834        0.92025        0.85704        1.44979        5.91825        0.00157           0.11443             0.19136             0.23451             0.11533             0.19097             0.23063             3.58772            17.12277            99.55098         -0.08761        0.19309       -0.02703       -0.18378        0.18012       -3.20410       -0.44412        0.58818       -0.41610        0.59391        0.83739          12.00897              0.0        100001.0
 229  cav       62.18000       15.25774        0.01749        0.31321        0.31564        0.94327        0.88098        1.54886        6.25916        0.00141           0.11444             0.19141             0.23457             0.11533             0.19096             0.23063             3.57709            17.15829            98.04740         -0.08025        0.17620       -0.03103       -0.19511        0.18172       -3.27316       -0.62987        0.62310       -0.60542        0.62789        0.79303          13.99075              0.0        100001.0
