n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.5[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.5[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.5[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_lost_part  total#of_part 
 231  cav       62.78000       15.48351       -0.23155        0.28149        0.26917        0.97594        0.92455        1.11676        6.21503        0.00177           0.11727             0.20354             0.26676             0.11698             0.20054             0.28608             3.16751            13.18614            89.70161         -0.14356       -0.13274        0.11659        0.25974        0.18330        2.36282       -1.14998        0.49541       -1.02496        0.45413       -0.87359           8.35631              0.0        100001.0
 232  drift     62.85000       15.48351       -0.23156        0.28609        0.27346        0.99179        0.94139        1.09539        6.18846        0.00177           0.11727             0.20346             0.26666             0.11698             0.20048             0.28599             3.16747            13.18486            89.69292         -0.14449       -0.13275        0.11841        0.25974        0.18330        2.40575       -1.18392        0.51175       -1.05766        0.46871       -0.83427           8.03961              0.0        100001.0
 233  drift     62.95500       15.48350       -0.23158        0.29311        0.28002        1.01557        0.96883        1.06444        6.14864        0.00177           0.11726             0.20363             0.26653             0.11698             0.20039             0.28586             3.16742            13.18314            89.68125         -0.14589       -0.13277        0.12114        0.25976        0.18330        2.47015       -1.23491        0.53716       -1.10676        0.49146       -0.77531           7.59189              0.0        100001.0
 234  sol3d     63.45500       15.48347       -0.23176        0.31610        0.30353        1.07190        1.08435        0.93921        5.95902        0.00177           0.11840             0.20385             0.27326             0.11710             0.20109             0.27433             3.16753            13.17050            89.59525         -0.11194        0.18860        0.15968        0.02522        0.18330        2.77801       -0.54812        0.61876       -0.49305        0.57685       -0.49441           5.91043              0.0        100001.0
 235  drift     63.61000       15.48347       -0.23176        0.32055        0.30768        1.08292        1.09946        0.90929        5.90053        0.00177           0.11840             0.20383             0.27324             0.11710             0.20103             0.27426             3.16743            13.16960            89.58910         -0.10902        0.18858        0.16007        0.02524        0.18330        2.87312       -0.58309        0.63631       -0.52879        0.59273       -0.40772           5.53997              0.0        100001.0
 236  cav       63.97000       15.75074       -0.20038        0.32991        0.31674        1.10258        1.13241        0.86114        5.76790        0.00176           0.11839             0.20386             0.27326             0.11707             0.20094             0.27414             3.16466            13.16532            88.95485         -0.10158        0.17220        0.16305        0.04709        0.18486        3.08837       -0.74258        0.67976       -0.68918        0.63371       -0.25983           5.05738              0.0        100001.0
 237  drift     64.21000       15.75075       -0.20035        0.33879        0.32526        1.12285        1.15922        0.84013        5.63230        0.00176           0.11839             0.20391             0.27334             0.11706             0.20094             0.27413             3.16452            13.16552            88.95624         -0.09745        0.17217        0.16418        0.04713        0.18486        3.21459       -0.80111        0.71686       -0.74872        0.66828       -0.12654           4.81380              0.0        100001.0
 238  cav       64.57000       16.01874       -0.15658        0.35097        0.33735        1.14701        1.19649        0.83658        5.42795        0.00172           0.11837             0.20388             0.27366             0.11701             0.20071             0.27419             3.16336            13.15659            88.89588         -0.09077        0.16050        0.16757        0.06951        0.18640        3.40815       -0.97008        0.77591       -0.91865        0.72516        0.02648           4.85410              0.0        100001.0
 239  drift     64.81000       16.01874       -0.15653        0.36169        0.34781        1.17015        1.22652        0.84628        5.33282        0.00172           0.11837             0.20401             0.27384             0.11701             0.20079             0.27430             3.16325            13.15856            88.90917         -0.08692        0.16047        0.16924        0.06955        0.18640        3.50595       -1.03389        0.82404       -0.98339        0.77086        0.15554           4.96755              0.0        100001.0
 240  cav       65.17000       16.28477       -0.11766        0.37641        0.36258        1.19887        1.26858        0.88564        5.66387        0.00167           0.11834             0.20378             0.27463             0.11696             0.20055             0.27472             3.16302            13.23013            89.39276         -0.08068        0.15044        0.17361        0.09278        0.18792        3.64317       -1.22400        0.89994       -1.17490        0.84487        0.29498           5.52888              0.0        100001.0
 241  drift     65.24000       16.28477       -0.11764        0.38001        0.36613        1.20740        1.27831        0.89463        5.71883        0.00167           0.11834             0.20383             0.27471             0.11696             0.20059             0.27478             3.16299            13.23116            89.39976         -0.07963        0.15043        0.17426        0.09280        0.18792        3.66443       -1.24448        0.91722       -1.19566        0.86147        0.33059           5.64174              0.0        100001.0
 242  drift     65.34500       16.28477       -0.11762        0.38545        0.37150        1.22021        1.29292        0.90982        5.81142        0.00167           0.11834             0.20392             0.27483             0.11696             0.20065             0.27487             3.16294            13.23282            89.41097         -0.07805        0.15042        0.17524        0.09281        0.18792        3.69633       -1.27524        0.94367       -1.22684        0.88691        0.38401           5.83513              0.0        100001.0
 243  sol3d     65.84500       16.28479       -0.11753        0.39675        0.38637        1.18522        1.30159        1.00757        6.27447        0.00167           0.11960             0.20451             0.27938             0.11721             0.20221             0.26819             3.16356            13.24003            89.45965         -0.03010        0.15698        0.18271       -0.27782        0.18792        3.84956       -0.00053        0.98929       -0.00868        0.95732        0.63846           7.15485              0.0        100001.0
 244  drift     66.00000       16.28479       -0.11749        0.39681        0.38649        1.17702        1.29208        1.04501        6.41635        0.00167           0.11960             0.20439             0.27961             0.11721             0.20208             0.26837             3.16347            13.24374            89.48476         -0.02767        0.15697        0.17840       -0.27780        0.18792        3.89657       -0.01847        0.98957       -0.02715        0.95789        0.71748           7.69673              0.0        100001.0
 245  cav       66.36000       16.54782       -0.06934        0.39535        0.38556        1.15184        1.26700        1.14172        6.73478        0.00157           0.11957             0.20472             0.28160             0.11720             0.20226             0.27003             3.16597            13.25703            90.80155         -0.02186        0.15527        0.17028       -0.25799        0.18939        3.99619       -0.16785        0.99029       -0.18135        0.96094        0.80825           9.32372              0.0        100001.0
 246  drift     66.60000       16.54783       -0.06928        0.39710        0.38745        1.14751        1.25560        1.20480        6.91615        0.00158           0.11958             0.20473             0.28199             0.11720             0.20226             0.27040             3.16586            13.26373            90.84745         -0.01814        0.15526        0.16409       -0.25795        0.18939        4.03881       -0.19627        0.99901       -0.21067        0.97036        0.91784          10.38276              0.0        100001.0
 247  cav       66.96000       16.80532       -0.01183        0.39833        0.38929        1.13588        1.24179        1.30631        7.22281        0.00146           0.11957             0.20497             0.28469             0.11721             0.20257             0.27374             3.17027            13.22063            92.45193         -0.01245        0.15555        0.15680       -0.23605        0.19082        4.10639       -0.35695        1.01288       -0.37736        0.98692        0.95365          12.37174              0.0        100001.0
 248  drift     67.69000       16.80534       -0.01169        0.40976        0.40137        1.13280        1.24912        1.50564        7.68314        0.00146           0.11959             0.20532             0.28596             0.11722             0.20265             0.27497             3.17017            13.23863            92.57781         -0.00109        0.15554        0.13957       -0.23594        0.19082        4.12849       -0.44873        1.07163       -0.47247        1.04897        1.24274          16.43575              0.0        100001.0
 249  drift     67.79500       16.80534       -0.01167        0.41159        0.40329        1.13316        1.25020        1.53613        7.75374        0.00146           0.11960             0.20516             0.28614             0.11723             0.20278             0.27515             3.17017            13.24076            92.59270          0.00054        0.15554        0.13709       -0.23592        0.19082        4.13165       -0.46193        1.08117       -0.48616        1.05902        1.28443          17.10822              0.0        100001.0
 250  sol3d     68.29500       16.80536       -0.01160        0.40682        0.40123        1.11668        1.20428        1.68646        8.09302        0.00146           0.12022             0.20561             0.27861             0.11727             0.20425             0.27903             3.17103            13.25614            92.70030          0.03460        0.12355        0.11844       -0.35866        0.19082        4.14771        0.81690        1.05080        0.81889        1.04776        1.48373          20.61503              0.0        100001.0
 251  drift     68.45000       16.80536       -0.01158        0.40198        0.39642        1.10226        1.18042        1.73446        8.19745        0.00146           0.12023             0.20578             0.27883             0.11728             0.20442             0.27926             3.17110            13.25855            92.71711          0.03652        0.12356        0.11288       -0.35864        0.19082        4.15235        0.79026        1.02586        0.79210        1.02277        1.54559          21.80479              0.0        100001.0
 252  cav       68.81000       17.06458        0.00686        0.38909        0.38398        1.07212        1.12519        1.84904        8.44762        0.00132           0.12032             0.20648             0.28323             0.11740             0.20507             0.28404             3.18391            13.16642            94.04588          0.04065        0.12860        0.10196       -0.34850        0.19228        4.16782        0.63986        0.96772        0.63534        0.96598        1.47808          25.05707              0.0        100001.0
 253  drift     69.05000       17.06458        0.00688        0.38306        0.37806        1.05944        1.09603        1.91542        8.57467        0.00132           0.12033             0.20641             0.28353             0.11740             0.20502             0.28436             3.18414            13.16854            94.06103          0.04374        0.12861        0.09360       -0.34848        0.19228        4.16378        0.60185        0.93790        0.59738        0.93638        1.55631          26.88667              0.0        100001.0
 254  cav       69.41000       17.32650        0.04787        0.37258        0.36808        1.03501        1.05033        2.01885        8.77775        0.00117           0.12044             0.20766             0.28801             0.11753             0.20608             0.28904             3.20109            13.03670            95.15840          0.04815        0.13198        0.08343       -0.34337        0.19373        4.16383        0.46761        0.89309        0.45780        0.89325        1.43370          30.15430              0.0        100001.0
 255  drift     69.65000       17.32651        0.04789        0.36806        0.36371        1.02449        1.02343        2.07674        8.85775        0.00117           0.12045             0.20754             0.28825             0.11754             0.20627             0.28930             3.20146            13.03686            95.15958          0.05132        0.13199        0.07519       -0.34335        0.19373        4.13526        0.43191        0.87150        0.42232        0.87213        1.49603          31.90471              0.0        100001.0
 256  cav       70.01000       17.58589        0.08053        0.35999        0.35617        1.00343        0.98147        2.16746        8.98909        0.00102           0.12060             0.20903             0.29235             0.11769             0.20763             0.29451             3.22270            12.93217            95.79382          0.05569        0.13740        0.06525       -0.34129        0.19515        4.09624        0.30829        0.83883        0.29387        0.84139        1.31807          35.02931              0.0        100001.0
 257  drift     70.08000       17.58589        0.08053        0.35908        0.35532        1.00097        0.97420        2.18162        9.00039        0.00102           0.12060             0.20878             0.29240             0.11770             0.20768             0.29458             3.22284            12.93170            95.79033          0.05665        0.13741        0.06286       -0.34128        0.19515        4.08231        0.29831        0.83458        0.28398        0.83734        1.33212          35.48682              0.0        100001.0
 258  drift     70.18500       17.58589        0.08054        0.35776        0.35408        0.99727        0.96330        2.20296        9.01737        0.00102           0.12060             0.20883             0.29248             0.11770             0.20774             0.29467             3.22305            12.93089            95.78438          0.05809        0.13741        0.05928       -0.34128        0.19515        4.06142        0.28336        0.82847        0.26916        0.83153        1.35320          36.18217              0.0        100001.0
 259  sol3d     70.68500       17.58589        0.08055        0.34254        0.33808        0.95131        0.89399        2.30633        9.12314        0.00103           0.12049             0.21018             0.30242             0.11756             0.20772             0.29845             3.22420            12.92422            95.73500          0.06883       -0.05082        0.02723       -0.41378        0.19515        3.96280        1.11622        0.76012        1.14201        0.75893        1.45342          39.64334              0.0        100001.0
 260  drift     70.84000       17.58589        0.08056        0.33482        0.33028        0.92568        0.86855        2.33889        9.16843        0.00103           0.12049             0.21022             0.30248             0.11756             0.20779             0.29855             3.22456            12.92204            95.71884          0.06805       -0.05081        0.02081       -0.41378        0.19515        3.93197        1.06866        0.72626        1.09316        0.72429        1.48478          40.76610              0.0        100001.0
 261  cav       71.20000       17.84407        0.11249        0.31593        0.31146        0.87149        0.81644        2.41850        9.28267        0.00087           0.12065             0.21083             0.30689             0.11773             0.20916             0.30269             3.25401            12.78376            95.40116          0.06592       -0.04799        0.00828       -0.40869        0.19656        3.86109        0.90366        0.65044        0.92143        0.64783        1.22480          43.81409              0.0        100001.0
 262  drift     71.44000       17.84407        0.11250        0.30565        0.30107        0.84524        0.78663        2.45862        9.32984        0.00087           0.12065             0.21086             0.30693             0.11773             0.20921             0.30277             3.25464            12.77943            95.36885          0.06477       -0.04797       -0.00153       -0.40869        0.19656        3.79487        0.83403        0.60877        0.85029        0.60533        1.26061          45.27083              0.0        100001.0
 263  cav       71.80000       18.10055        0.14095        0.28972        0.28524        0.81077        0.74855        2.52348        9.42511        0.00073           0.12079             0.21193             0.31029             0.11788             0.21053             0.30556             3.28982            12.57767            94.56893          0.06285       -0.04307       -0.01364       -0.41262        0.19795        3.70452        0.68499        0.55019        0.69626        0.54650        0.96438          47.84573              0.0        100001.0
 264  drift     72.04000       18.10055        0.14095        0.28137        0.27683        0.79461        0.75111        2.55348        9.43635        0.00073           0.12079             0.21192             0.31028             0.11788             0.21023             0.30556             3.29047            12.57289            94.53299          0.06182       -0.04306       -0.02354       -0.41263        0.19795        3.62212        0.61837        0.51896        0.62849        0.51474        0.99040          48.98020              0.0        100001.0
 265  cav       72.40000       18.35393        0.15828        0.26875        0.26434        0.77447        0.74967        2.60314        9.47485        0.00061           0.12092             0.21271             0.31281             0.11802             0.21120             0.30743             3.33053            12.41420            93.33986          0.06001       -0.03658       -0.03575       -0.41629        0.19933        3.50823        0.47932        0.47624        0.48538        0.47207        0.65440          50.98677              0.0        100001.0
 266  drift     72.47000       18.35393        0.15828        0.26689        0.26247        0.77176        0.75095        2.60882        9.46865        0.00061           0.12092             0.21270             0.31280             0.11801             0.21119             0.30741             3.33071            12.41287            93.32982          0.05976       -0.03657       -0.03866       -0.41629        0.19933        3.48143        0.46049        0.46967        0.46630        0.46542        0.65991          51.20672              0.0        100001.0
 267  drift     72.57500       18.35393        0.15828        0.26421        0.25978        0.76770        0.75289        2.61740        9.45938        0.00061           0.12091             0.21269             0.31277             0.11801             0.21116             0.30737             3.33097            12.41088            93.31487          0.05937       -0.03657       -0.04303       -0.41629        0.19933        3.44123        0.43228        0.46032        0.43771        0.45594        0.66818          51.54027              0.0        100001.0
 268  sol3d     73.07500       18.35393        0.15827        0.24832        0.24047        0.73073        0.73677        2.65933        9.41570        0.00061           0.12047             0.21183             0.31290             0.11800             0.21094             0.32704             3.33085            12.40913            93.30175          0.04465       -0.09590       -0.07130       -0.33837        0.19933        3.25020        0.74280        0.40809        0.73663        0.39076        0.70804          53.20684              0.0        100001.0
 269  drift     73.23000       18.35393        0.15827        0.24151        0.23366        0.71732        0.73156        2.67270        9.40235        0.00061           0.12047             0.21210             0.31284             0.11799             0.21090             0.32698             3.33115            12.40649            93.28189          0.04316       -0.09590       -0.07654       -0.33838        0.19933        3.19087        0.68226        0.38603        0.67386        0.36892        0.72048          53.73823              0.0        100001.0
 270  cav       73.59000       18.60772        0.18377        0.22624        0.21867        0.68316        0.71423        2.70833        9.38605        0.00052           0.12052             0.21230             0.31359             0.11805             0.21109             0.32676             3.37798            12.26934            91.56227          0.03945       -0.09281       -0.08581       -0.34395        0.20069        3.05601        0.51248        0.34092        0.49834        0.32515        0.33575          55.15399              0.0        100001.0
 271  drift     73.83000       18.60772        0.18376        0.21869        0.21127        0.66484        0.70791        2.71806        9.32720        0.00052           0.12051             0.21226             0.31353             0.11804             0.21107             0.32674             3.37830            12.26689            91.54393          0.03723       -0.09280       -0.09407       -0.34397        0.20069        2.95010        0.42118        0.31857        0.40380        0.30354        0.35053          55.54570              0.0        100001.0
 272  cav       74.19000       18.86007        0.20718        0.20880        0.20196        0.64299        0.69345        2.73850        9.27011        0.00049           0.12053             0.21225             0.31351             0.11807             0.21126             0.32602             3.43003            12.19698            89.68369          0.03373       -0.09090       -0.10366       -0.35082        0.20204        2.80751        0.26199        0.29234        0.23929        0.27918       -0.00009          56.27379              0.0        100001.0
 273  drift     74.92000       18.86007        0.20717        0.20224        0.19680        0.63290        0.72924        2.74037        8.98930        0.00049           0.12051             0.21189             0.31391             0.11806             0.21120             0.32643             3.42986            12.19725            89.68569          0.02710       -0.09089       -0.12928       -0.35089        0.20204        2.44680       -0.01215        0.27428       -0.04443        0.26511        0.04100          56.35361              0.0        100001.0
