  0.   0.   0.   0.   0.   0. -15.   0.   0.   0.   0.   0.   0.   0.  2.45335175 -1.02080613 -4.57048338 -6.1076685  -4.32177137 -1.16094025 -1.24595925  0.95894462  0.38840687 -1.33698962 
  0.    0.    0.    0.    0.    0.  -13.5   0.    0.    0.    0.    0.    0.    0.   2.44811825 -0.99477662 -4.56488275 -6.1216365  -4.57738912 -1.11872188 -1.23842738  0.93001175  0.37001238 -1.33094325 
  0.   0.   0.   0.   0.   0. -12.   0.   0.   0.   0.   0.   0.   0.  2.35399563 -1.11669387 -4.41430712 -5.92117787 -4.61980713 -1.24892375 -1.368269    0.83058025  0.35940875 -1.25389737 
  0.    0.    0.    0.    0.    0.  -10.5   0.    0.    0.    0.    0.    0.    0.   2.41301787 -1.03198338 -4.50904462 -6.06281312 -4.97068438 -1.23343538 -1.32217063  0.91080637  0.40459713 -1.2290525  
 0.  0.  0.  0.  0.  0. -9.  0.  0.  0.  0.  0.  0.  0.  2.260077   -1.16668988 -4.268048   -5.8510395  -5.02654413 -1.21971538 -1.38299288  0.79680175  0.37705875 -1.17338787 
 0.   0.   0.   0.   0.   0.  -7.5  0.   0.   0.   0.   0.   0.   0.   2.30844325 -1.1063105  -4.33984225 -5.87590163 -5.26279375 -1.31554412 -1.43243137  0.79091462  0.37164762 -1.16275325 
 0.  0.  0.  0.  0.  0. -6.  0.  0.  0.  0.  0.  0.  0.  2.34016963 -1.062504   -4.38920713 -5.9556485  -5.55282225 -1.17283888 -1.30182525  0.8582305   0.34728375 -1.25448725 
 0.   0.   0.   0.   0.   0.  -4.5  0.   0.   0.   0.   0.   0.   0.   2.3541435  -1.13710913 -4.4247005  -5.984973   -5.75933237 -1.4725855  -1.55021388  0.75846163  0.41439338 -1.04668612 
 0.  0.  0.  0.  0.  0. -3.  0.  0.  0.  0.  0.  0.  0.  2.4559235  -1.0362855  -4.58724837 -6.215702   -6.13895025 -1.040925   -1.1764755   0.9400705   0.32322563 -1.36050863 
 0.   0.   0.   0.   0.   0.  -1.5  0.   0.   0.   0.   0.   0.   0.   2.397361   -1.08300037 -4.50548312 -6.114955   -6.2395935  -1.37646613 -1.41309488  0.89722825  0.43600175 -1.1241415  
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.4456675  -1.02108475 -4.56578275 -6.21526725 -6.54941263 -1.15530763 -1.25729837  0.92561837  0.37071    -1.248285   
 0.   0.   0.   0.   0.   0.   1.5  0.   0.   0.   0.   0.   0.   0.   2.40066238 -1.062336   -4.50835887 -6.150734   -6.67801575 -1.275249   -1.35189962  0.8925185   0.40023975 -1.14105912 
 0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  2.32176538 -1.12930537 -4.39140175 -6.00866825 -6.76495425 -1.24888187 -1.37136087  0.8132925   0.34392838 -1.18004237 
 0.   0.   0.   0.   0.   0.   4.5  0.   0.   0.   0.   0.   0.   0.   2.32994325 -1.16327325 -4.40008287 -6.01887513 -6.95052112 -1.290467   -1.41291063  0.78789675  0.336296   -1.15603575 
 0.  0.  0.  0.  0.  0.  6.  0.  0.  0.  0.  0.  0.  0.  2.331568   -1.09792888 -4.396472   -6.05180012 -7.16782088 -1.16423412 -1.3202135   0.81412412  0.31818937 -1.19446937 
 0.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   0.   0.   0.   0.   2.33293362 -1.10121438 -4.4064845  -6.06932575 -7.34495588 -1.305219   -1.38585063  0.85888962  0.39091538 -1.10681437 
 0.  0.  0.  0.  0.  0.  9.  0.  0.  0.  0.  0.  0.  0.  2.45745587 -1.0485685  -4.61682688 -6.33152875 -7.65264887 -1.2614925  -1.318459    0.93830987  0.41156562 -1.139379   
  0.    0.    0.    0.    0.    0.   10.5   0.    0.    0.    0.    0.    0.    0.   2.35615425 -1.104152   -4.44481837 -6.12540275 -7.70588713 -1.22292275 -1.33007525  0.85964775  0.35303825 -1.14148538 
  0.   0.   0.   0.   0.   0.  12.   0.   0.   0.   0.   0.   0.   0.  2.38700775 -1.097569   -4.4919905  -6.199604   -7.8974965  -1.354385   -1.42380675  0.84690975  0.40377513 -1.03615737 
  0.    0.    0.    0.    0.    0.   13.5   0.    0.    0.    0.    0.    0.    0.   2.28702013 -1.1413585  -4.33768963 -6.02212287 -7.96041113 -1.34839475 -1.45251938  0.784381    0.36986713 -1.03645038 
  0.   0.   0.   0.   0.   0.  15.   0.   0.   0.   0.   0.   0.   0.  2.2523155  -1.16303675 -4.28186637 -5.96691837 -8.08450887 -1.29746838 -1.4487025   0.73115525  0.33306087 -1.02718275 
  0.   0.   0.   0.   0.   0.   0. -15.   0.   0.   0.   0.   0.   0.  2.28454625 -1.15412113 -4.25443262 -5.81980875 -6.30356525 -1.6421175  -4.5574655  -4.87372837 -2.83664313 -1.75455937 
  0.    0.    0.    0.    0.    0.    0.  -13.5   0.    0.    0.    0.    0.    0.   2.37455412 -1.07967462 -4.420703   -6.03184338 -6.43631088 -1.49288237 -4.14366863 -4.24715137 -2.51607987 -1.76614563 
  0.   0.   0.   0.   0.   0.   0. -12.   0.   0.   0.   0.   0.   0.  2.429879   -1.02992938 -4.51725963 -6.15051438 -6.54303975 -1.40733512 -3.80918425 -3.71066975 -2.22796812 -1.76324387 
  0.    0.    0.    0.    0.    0.    0.  -10.5   0.    0.    0.    0.    0.    0.   2.40790137 -1.04351225 -4.49205938 -6.11356863 -6.51509275 -1.40775975 -3.54773225 -3.18848825 -1.906384   -1.65430137 
 0.  0.  0.  0.  0.  0.  0. -9.  0.  0.  0.  0.  0.  0.  2.2569795  -1.1543045  -4.2562855  -5.80102425 -6.28680188 -1.41698213 -3.29360575 -2.71400438 -1.62569812 -1.56982675 
 0.   0.   0.   0.   0.   0.   0.  -7.5  0.   0.   0.   0.   0.   0.   2.32315287 -1.12402875 -4.3818695  -5.95664787 -6.35961525 -1.47585637 -3.01938825 -2.09500375 -1.24035425 -1.46017212 
 0.  0.  0.  0.  0.  0.  0. -6.  0.  0.  0.  0.  0.  0.  2.32236362 -1.15850875 -4.3736895  -5.93382737 -6.35479325 -1.48762075 -2.76270062 -1.57714087 -0.9318845  -1.35997388 
 0.   0.   0.   0.   0.   0.   0.  -4.5  0.   0.   0.   0.   0.   0.   2.26978663 -1.19021075 -4.29898925 -5.83955938 -6.28501963 -1.48785675 -2.49136612 -1.04335275 -0.61546738 -1.276848   
 0.  0.  0.  0.  0.  0.  0. -3.  0.  0.  0.  0.  0.  0.  2.3992015  -1.061461   -4.50587263 -6.11453175 -6.496708   -1.3035605  -1.98950888 -0.28237913 -0.25570562 -1.29790913 
 0.   0.   0.   0.   0.   0.   0.  -1.5  0.   0.   0.   0.   0.   0.   2.29241137 -1.114021   -4.32572125 -5.89422725 -6.34982025 -1.28966575 -1.7416515   0.1731215   0.01403    -1.20028825 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.38699287 -1.06804625 -4.4786285  -6.08890975 -6.47622162 -1.24001125 -1.35648437  0.863153    0.38304362 -1.16474787 
 0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   0.   0.   0.   0.   2.40696362 -1.05516737 -4.514214   -6.13320875 -6.4973295  -1.09265725 -0.936155    1.47767012  0.67325725 -1.18571763 
 0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  2.292329   -1.17682237 -4.3303385  -5.89500662 -6.31439262 -1.37860487 -0.8806565   1.91507875  1.03376113 -0.94391088 
 0.   0.   0.   0.   0.   0.   0.   4.5  0.   0.   0.   0.   0.   0.   2.3156535  -1.1576785  -4.3622475  -5.94487225 -6.34739513 -1.23145188 -0.47660713  2.50103338  1.32993812 -0.9357155  
 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.  0.  0.  0.  0.  2.28498538 -1.193763   -4.30571788 -5.876143   -6.29092737 -1.32846588 -0.25699163  3.01813912  1.6690185  -0.798604   
 0.   0.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   0.   0.   0.   2.46540737 -1.05382463 -4.57895887 -6.23392837 -6.53457675 -1.043048    0.36322738  3.80430063  2.01513525 -0.90795037 
 0.  0.  0.  0.  0.  0.  0.  9.  0.  0.  0.  0.  0.  0.  2.35058238 -1.09509275 -4.39249937 -6.017837   -6.41960975 -1.17058763  0.50044687  4.20081462  2.33150513 -0.68048712 
  0.    0.    0.    0.    0.    0.    0.   10.5   0.    0.    0.    0.    0.    0.   2.37377963 -1.09276112 -4.4122075  -6.057823   -6.42867512 -1.070356    0.894932    4.7612245   2.63237275 -0.67796912 
  0.   0.   0.   0.   0.   0.   0.  12.   0.   0.   0.   0.   0.   0.  2.375753   -1.11160613 -4.40803687 -6.060548   -6.42102675 -1.05090687  1.18348925  5.22837513  2.91845225 -0.616362   
  0.    0.    0.    0.    0.    0.    0.   13.5   0.    0.    0.    0.    0.    0.   2.25475963 -1.21982813 -4.19555475 -5.79964488 -6.23819    -1.02134163  1.4606935   5.6510995   3.17474175 -0.5735245  
  0.   0.   0.   0.   0.   0.   0.  15.   0.   0.   0.   0.   0.   0.  2.29317288 -1.22576512 -4.24135137 -5.86542188 -6.26366588 -1.20601675  1.63155113  6.10689513  3.5226795  -0.42103962 
  0.   0.   0.   0.   0.   0.   0.   0. -15.   0.   0.   0.   0.   0.  2.45466175 -0.9728405  -4.25079988 -6.00069825 -6.46955525 -1.21547987 -6.51368025 -9.34812813 -6.47720688 -3.6866135  
  0.    0.    0.    0.    0.    0.    0.    0.  -13.5   0.    0.    0.    0.    0.   2.35807487 -1.05328563 -4.1723335  -5.8472465  -6.36467775 -1.3161925  -6.1978235  -8.75073638 -5.9380095  -3.39678112 
  0.   0.   0.   0.   0.   0.   0.   0. -12.   0.   0.   0.   0.   0.  2.39573687 -1.03551488 -4.27208037 -5.94394575 -6.44389562 -1.28645225 -5.7521115  -8.02370113 -5.38488375 -3.20524638 
  0.    0.    0.    0.    0.    0.    0.    0.  -10.5   0.    0.    0.    0.    0.   2.36719463 -1.0749835  -4.28400163 -5.91962225 -6.38042437 -1.29810763 -5.27365488 -7.17564538 -4.76458662 -2.97307488 
 0.  0.  0.  0.  0.  0.  0.  0. -9.  0.  0.  0.  0.  0.  2.44487488 -1.00572725 -4.46117637 -6.11748013 -6.51008375 -1.25766413 -4.7132325  -6.15639612 -4.06986587 -2.76422525 
 0.   0.   0.   0.   0.   0.   0.   0.  -7.5  0.   0.   0.   0.   0.   2.28972337 -1.14060875 -4.24519    -5.8160045  -6.30609362 -1.31964062 -4.32428625 -5.30559425 -3.4521245  -2.456094   
 0.  0.  0.  0.  0.  0.  0.  0. -6.  0.  0.  0.  0.  0.  2.40280313 -1.04804137 -4.4556505  -6.06748487 -6.46878875 -1.28635013 -3.69974962 -4.09384138 -2.69013462 -2.25472262 
 0.   0.   0.   0.   0.   0.   0.   0.  -4.5  0.   0.   0.   0.   0.   2.29745663 -1.18097675 -4.31175488 -5.85934888 -6.30472387 -1.4059655  -3.28455888 -3.06387575 -1.98589163 -1.92615987 
 0.  0.  0.  0.  0.  0.  0.  0. -3.  0.  0.  0.  0.  0.  2.28055575 -1.20505425 -4.29172137 -5.82470025 -6.28057012 -1.3728735  -2.7448105  -1.92993513 -1.282762   -1.67397175 
 0.   0.   0.   0.   0.   0.   0.   0.  -1.5  0.   0.   0.   0.   0.   2.41081513 -1.02411625 -4.51309675 -6.12826138 -6.50825113 -1.20056325 -1.98008187 -0.54294087 -0.50595013 -1.51397563 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.31158738 -1.174383   -4.35932862 -5.9207845  -6.32802137 -1.43766212 -1.63384138  0.53805837  0.25213713 -1.11649175 
 0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   0.   0.   0.   2.25509025 -1.235857   -4.26192962 -5.79453325 -6.2430005  -1.42784425 -1.08334488  1.68145363  0.95658937 -0.88080575 
 0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  2.32971888 -1.08005737 -4.3574835  -5.96203813 -6.395023   -1.16932087 -0.22189475  3.08464962  1.7391885  -0.72655488 
 0.   0.   0.   0.   0.   0.   0.   0.   4.5  0.   0.   0.   0.   0.   2.39609275 -1.1379495  -4.45626437 -6.07894913 -6.42733425 -1.23005437  0.33259075  4.24339763  2.47376013 -0.48593487 
 0.  0.  0.  0.  0.  0.  0.  0.  6.  0.  0.  0.  0.  0.  2.28350812 -1.21458962 -4.23607075 -5.83131838 -6.26142125 -1.45099275  0.69851725  5.21829463  3.21788738 -0.05708925 
 0.   0.   0.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   0.   0.   2.30134062 -1.14788375 -4.22884775 -5.86885313 -6.3096065  -1.3753895   1.362346    6.3048635   3.93290112  0.1751125  
 0.  0.  0.  0.  0.  0.  0.  0.  9.  0.  0.  0.  0.  0.  2.31407863 -1.19127925 -4.2045515  -5.87239288 -6.295297   -1.31198025  1.98883325  7.26528788  4.58383338  0.36561237 
  0.    0.    0.    0.    0.    0.    0.    0.   10.5   0.    0.    0.    0.    0.   2.27334125 -1.074328   -4.0763605  -5.78782488 -6.30230025 -1.15247412  2.68327538  8.18980488  5.25776038  0.62544612 
  0.   0.   0.   0.   0.   0.   0.   0.  12.   0.   0.   0.   0.   0.  2.42225663 -1.116901   -4.25073313 -6.03059838 -6.39129062 -1.23574325  3.24292187  9.02883987  5.91621038  0.82843062 
  0.    0.    0.    0.    0.    0.    0.    0.   13.5   0.    0.    0.    0.    0.   2.3877725  -1.12797875 -4.11723687 -5.924962   -6.34086388 -1.31156025  3.72724138  9.714836    6.5283945   1.13606875 
  0.   0.   0.   0.   0.   0.   0.   0.  15.   0.   0.   0.   0.   0.  2.33210162 -1.0697345  -3.95714675 -5.81782525 -6.30700937  -1.13808725   4.369681    10.34877287   7.08367725   1.35648063 
  0.   0.   0.   0.   0.   0.   0.   0.   0. -15.   0.   0.   0.   0.  2.29278675 -1.10463187 -4.2154495  -5.7798665  -6.29598725 -1.380303   -4.01571375 -5.46914937 -3.8522265  -3.0267465  
  0.    0.    0.    0.    0.    0.    0.    0.    0.  -13.5   0.    0.    0.    0.   2.32432263 -1.08705063 -4.2824475  -5.86198287 -6.333278   -1.43023325 -3.814158   -4.93860488 -3.45300363 -2.82016025 
  0.   0.   0.   0.   0.   0.   0.   0.   0. -12.   0.   0.   0.   0.  2.28229125 -1.16288038 -4.21873338 -5.76139038 -6.26682325 -1.339039   -3.56272825 -4.44382137 -3.132045   -2.69491688 
  0.    0.    0.    0.    0.    0.    0.    0.    0.  -10.5   0.    0.    0.    0.   2.39239775 -1.06106338 -4.42586325 -6.02504613 -6.44348537 -1.29842688 -3.184597   -3.64015075 -2.62230462 -2.5298715  
 0.  0.  0.  0.  0.  0.  0.  0.  0. -9.  0.  0.  0.  0.  2.3507525  -1.10718875 -4.37526825 -5.94904913 -6.37671213 -1.364717   -2.98203825 -3.0459515  -2.1935735  -2.29657175 
 0.   0.   0.   0.   0.   0.   0.   0.   0.  -7.5  0.   0.   0.   0.   2.35105487 -1.03438213 -4.36723275 -5.96069837 -6.41578562 -1.2897425  -2.69181775 -2.412979   -1.77164175 -2.10731138 
 0.  0.  0.  0.  0.  0.  0.  0.  0. -6.  0.  0.  0.  0.  2.52439687 -0.96447512 -4.6501905  -6.310023   -6.63010788 -1.14400325 -2.2501955  -1.60289087 -1.328669   -2.059678   
 0.   0.   0.   0.   0.   0.   0.   0.   0.  -4.5  0.   0.   0.   0.   2.25938125 -1.2105655  -4.24147212 -5.766712   -6.24612687 -1.39973325 -2.282785   -1.20811837 -0.92977013 -1.68734825 
 0.  0.  0.  0.  0.  0.  0.  0.  0. -3.  0.  0.  0.  0.  2.30574012 -1.11581175 -4.325482   -5.88781825 -6.33424563 -1.44231913 -1.99080737 -0.43292263 -0.40576238 -1.43918125 
 0.   0.   0.   0.   0.   0.   0.   0.   0.  -1.5  0.   0.   0.   0.   2.31768825 -1.10374537 -4.32654837 -5.89347    -6.35062112 -1.35079038 -1.65927637  0.2479285   0.01163175 -1.27946088 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.21502913 -1.24380987 -4.15758862 -5.67202775 -6.169622   -1.45458387 -1.52453513  0.7859725   0.419543   -1.03998163 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   0.   0.   2.33656987 -1.097982   -4.34470837 -5.92883137 -6.37952612 -1.31226638 -1.06326338  1.65659837  0.93293    -0.88607437 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  2.34938913 -1.10672963 -4.37241625 -5.96629625 -6.38702462 -1.40588388 -0.84907537  2.32374525  1.41629438 -0.61612612 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   4.5  0.   0.   0.   0.   2.34960025 -1.07935588 -4.360859   -5.96489587 -6.4043405  -1.13247888 -0.35609725  3.053376    1.79263288 -0.59762063 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  6.  0.  0.  0.  0.  2.32282613 -1.14922013 -4.31199475 -5.90426675 -6.31133775 -1.3887075  -0.24765438  3.688207    2.32055987 -0.24583    
 0.   0.   0.   0.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   0.   2.36735388 -1.07235838 -4.3435595  -5.97147138 -6.40809538 -1.28894625  0.08857687  4.317102    2.72857675 -0.06537313 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  9.  0.  0.  0.  0.  2.37049837 -1.11182088 -4.34976263 -5.98585913 -6.39178275 -1.30999875  0.37419163  4.96452813  3.184536    0.13453175 
  0.    0.    0.    0.    0.    0.    0.    0.    0.   10.5   0.    0.    0.    0.   2.309409   -1.13753    -4.23047113 -5.85123937 -6.31367563 -1.31266825  0.65173925  5.56245975  3.61948275  0.34522225 
  0.   0.   0.   0.   0.   0.   0.   0.   0.  12.   0.   0.   0.   0.  2.31177275 -1.16830562 -4.209193   -5.83199063 -6.28294675 -1.43091663  0.8218135   6.09386262  4.06066662  0.632145   
  0.    0.    0.    0.    0.    0.    0.    0.    0.   13.5   0.    0.    0.    0.   2.3066     -1.11845562 -4.16551075 -5.81769562 -6.30358838 -1.16063837  1.305667    6.69535425  4.41179338  0.68230863 
  0.   0.   0.   0.   0.   0.   0.   0.   0.  15.   0.   0.   0.   0.  2.38109225 -1.10892025 -4.26507387 -5.94487812 -6.360715   -1.33202387  1.514706    7.27568575  4.8926435   0.95764325 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0. -15.   0.   0.   0.  2.24834    -1.1825235  -4.1362525  -5.61416112 -6.10278375 -1.38498513 -1.68927137 -3.75425312 -3.97440075 -4.76739462 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  -13.5   0.    0.    0.   2.30195988 -1.13503163 -4.22943837 -5.73822825 -6.19148013 -1.30237225 -1.58742962 -3.28520638 -3.57035025 -4.474528   
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0. -12.   0.   0.   0.  2.296458   -1.14044663 -4.22824137 -5.73957062 -6.20170562 -1.36468287 -1.6233915  -2.90146225 -3.16300275 -4.110656   
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  -10.5   0.    0.    0.   2.3110225  -1.12812938 -4.263375   -5.78987225 -6.2421315  -1.33298388 -1.54109675 -2.37623863 -2.70940887 -3.78777863 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -9.  0.  0.  0.  2.36406675 -1.14145888 -4.35283738 -5.9030305  -6.30818475 -1.306539   -1.49071738 -1.90419863 -2.28838038 -3.46367263 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -7.5  0.   0.   0.   2.3427835  -1.10296513 -4.32529963 -5.8837305  -6.307643   -1.35056362 -1.4870825  -1.4271405  -1.816964   -3.0529315  
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -6.  0.  0.  0.  2.32014075 -1.10052075 -4.28568638 -5.84340625 -6.31331963 -1.21444575 -1.39307238 -0.99038375 -1.43021687 -2.7482605  
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -4.5  0.   0.   0.   2.37474625 -1.04903175 -4.38603287 -5.96914275 -6.4037545  -1.31455325 -1.3894525  -0.42789813 -0.8874515  -2.28854075 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -3.  0.  0.  0.  2.3483555  -1.12884238 -4.34701663 -5.842573   -6.29437525 -1.32724163 -1.39677575 -0.01364712 -0.51184875 -1.96703713 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -1.5  0.   0.   0.   2.30018062 -1.15905425 -4.26887775 -5.8179995  -6.27248887 -1.36364025 -1.4058125   0.4366085  -0.03270588 -1.545433   
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.339703   -1.13465125 -4.33866975 -5.91036137 -6.34754062 -1.3345785  -1.3466525   0.93852338  0.4391055  -1.14268838 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   0.   2.38957725 -1.048216   -4.41027338 -6.01353975 -6.433568   -1.30192725 -1.26349938  1.48788962  0.92469488 -0.7594065  
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  2.36715088 -1.0540975  -4.37740713 -5.97601925 -6.41527762 -1.342592   -1.2809235   1.94751363  1.40209487 -0.30125713 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   4.5  0.   0.   0.   2.27192738 -1.12220538 -4.19843125 -5.75814262 -6.28834737 -1.38865862 -1.36826487  2.26764587  1.80201612  0.15393788 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  6.  0.  0.  0.  2.446911   -1.10609787 -4.35151575 -5.94575687 -6.387189   -1.3163815  -1.233315    2.84135262  2.27396375  0.47054925 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   2.40210625 -1.0292035  -4.40374313 -6.03411838 -6.47891663 -1.12670037 -1.05058437  3.35186713  2.66848912  0.73709888 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9.  0.  0.  0.  2.35759963 -1.10644025 -4.34219862 -5.94174713 -6.38217412 -1.32257713 -1.17184738  3.76695987  3.16000725  1.25137375 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   10.5   0.    0.    0.   2.34904675 -1.1467185  -4.3110165  -5.89680462 -6.35273962 -1.26782075 -1.10815925  4.21135738  3.5702535   1.60259537 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  12.   0.   0.   0.  2.26305275 -1.15882013 -4.15713175 -5.72020288 -6.24357175 -1.434941   -1.266416    4.5314045   4.01083762  2.14031925 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   13.5   0.    0.    0.   2.33594087 -1.123566   -4.26052438 -5.850363   -6.32097088 -1.44811062 -1.18411175  5.06849325  4.483252    2.51264375 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  15.   0.   0.   0.  2.27467212 -1.1508515  -4.15668825 -5.72921138 -6.2685055  -1.30207375 -1.10363437  5.43361175  4.83329825  2.84950125 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. -15.   0.   0.  2.3069715  -1.095316   -4.26679375 -5.83655613 -6.3362185  -1.28315962 -1.33936125  1.03227575  0.54201687 -1.02605712 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  -13.5    0.    0.   2.29613388 -1.15750175 -4.26755263 -5.82747838 -6.27986587 -1.40111262 -1.4230245   1.00212237  0.54900125 -1.00721212 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. -12.   0.   0.  2.35385925 -1.12467363 -4.34775312 -5.92242812 -6.370374   -1.26728938 -1.3307155   1.03192537  0.51957725 -1.07842112 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.  -10.5    0.    0.   2.22087762 -1.20128887 -4.1362495  -5.65639975 -6.18794437 -1.45050975 -1.5110525   0.90683037  0.522839   -0.960522   
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -9.  0.  0.  2.2794515  -1.16251325 -4.23835587 -5.78374225 -6.26293625 -1.43721713 -1.467386    0.97289388  0.55045775 -0.97390087 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -7.5  0.   0.   2.29322425 -1.10876125 -4.2508185  -5.81470913 -6.31687175 -1.3766225  -1.41354863  0.99987463  0.5576775  -0.97982788 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -6.  0.  0.  2.23325538 -1.18471675 -4.15845488 -5.69154013 -6.21075863 -1.38279163 -1.44714988  0.94346613  0.52117675 -1.00133388 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -4.5  0.   0.   2.3893655  -1.06375013 -4.427868   -6.02916213 -6.43075588 -1.33737887 -1.33237575  1.1060905   0.59109062 -1.02923813 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -3.  0.  0.  2.28038625 -1.19977125 -4.24100375 -5.77863562 -6.24849038 -1.42242525 -1.460778    0.96318112  0.53531763 -0.9986045  
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -1.5  0.   0.   2.30312825 -1.15114325 -4.27727737 -5.83423462 -6.3032215  -1.34517488 -1.38664637  1.00506113  0.52678275 -1.0444815  
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.333534   -1.06156775 -4.316626   -5.90259087 -6.38372288 -1.29631263 -1.34649588  1.04177838  0.55744087 -1.00294862 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   2.233402   -1.22913738 -4.1676305  -5.68441925 -6.19981038 -1.49570713 -1.55272112  0.87447312  0.51163313 -0.96139538 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  2.28439263 -1.17538912 -4.2394965  -5.78331525 -6.26741425 -1.47894375 -1.510993    0.93490712  0.55551775 -0.93694088 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   4.5  0.   0.   2.30570063 -1.17898938 -4.28084788 -5.82789537 -6.2896425  -1.50317562 -1.51348938  0.95404163  0.56102938 -0.9514615  
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  6.  0.  0.  2.283663   -1.13553    -4.23736112 -5.79041275 -6.28078725 -1.41921513 -1.4502095   0.98790013  0.5641875  -0.95819013 
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   7.5  0.   0.   2.40012362 -1.05765325 -4.42341363 -6.02853238 -6.44696812 -1.14897125 -1.20232225  1.12392863  0.522038   -1.16078412 
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9.  0.  0.  2.3871395  -1.03508012 -4.40894775 -6.01622637 -6.4476125  -1.26058738 -1.28049762  1.11652225  0.57007138 -1.05844913 
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   10.5    0.    0.   2.32986913 -1.12680025 -4.31659225 -5.8866675  -6.34712925 -1.258032   -1.31881125  1.03622425  0.51565538 -1.08743163 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  12.   0.   0.  2.33482475 -1.09895213 -4.32396538 -5.90171762 -6.35636687 -1.28547625 -1.34434375  1.026195    0.53660825 -1.04245    
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   13.5    0.    0.   2.241356   -1.20088625 -4.17028437 -5.69460325 -6.20857688 -1.49146375 -1.53825875  0.8965825   0.53434737 -0.94871725 
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  15.   0.   0.  2.25848112 -1.140675   -4.193391   -5.73805662 -6.26945612 -1.26972387 -1.3808015   0.93520538  0.48405475 -1.03961412 
