0.502	0.1403	0.1395
0.502	0.1216	0.1246
0.502	0.103	0.1083
0.502	8.44E-02	9.08E-02
0.502	6.58E-02	7.20E-02
0.502	4.71E-02	5.23E-02
0.502	2.85E-02	3.19E-02
0.514	0.96	0
0.514	0.9414	0
0.514	0.9227	0
0.514	0.9041	0
0.514	0.8855	0
0.514	0.8669	0
0.514	0.8482	0
0.514	0.8296	0
0.514	0.811	0
0.514	0.7923	0
0.514	0.7737	0
0.514	0.7551	0
0.514	0.7364	0
0.514	0.7178	0
0.514	0.6992	0
0.514	0.6805	0
0.514	0.6619	0
0.514	0.6433	0
0.514	0.6247	0
0.514	0.606	0
0.514	0.5874	0
0.514	0.5688	0
0.514	0.5501	0
0.514	0.5315	2.01E-02
0.514	0.5129	5.52E-02
0.514	0.4942	7.28E-02
0.514	0.4756	8.47E-02
0.514	0.457	9.32E-02
0.514	0.4384	9.94E-02
0.514	0.4197	0.1045
0.514	0.4011	0.136
0.514	0.3825	0.1575
0.514	0.3638	0.1731
0.514	0.3452	0.1844
0.514	0.3266	0.1919
0.514	0.3079	0.1967
0.514	0.2893	0.1988
0.514	0.2707	0.1986
0.514	0.2521	0.1962
0.514	0.2334	0.1917
0.514	0.2148	0.1852
0.514	0.1962	0.177
0.514	0.1775	0.1668
0.514	0.1589	0.155
0.514	0.1403	0.1416
0.514	0.1216	0.1264
0.514	0.103	0.1099
0.514	8.44E-02	9.21E-02
0.514	6.58E-02	7.30E-02
0.514	4.71E-02	5.30E-02
0.514	2.85E-02	3.24E-02
0.526	0.96	0
0.526	0.9414	0
0.526	0.9227	0
0.526	0.9041	0
0.526	0.8855	0
0.526	0.8669	0
0.526	0.8482	0
0.526	0.8296	0
0.526	0.811	0
0.526	0.7923	0
0.526	0.7737	0
0.526	0.7551	0
0.526	0.7364	0
0.526	0.7178	0
0.526	0.6992	0
0.526	0.6805	0
0.526	0.6619	0
0.526	0.6433	0
0.526	0.6247	0
0.526	0.606	0
0.526	0.5874	0
0.526	0.5688	0
0.526	0.5501	0
0.526	0.5315	0
0.526	0.5129	4.54E-02
0.526	0.4942	6.71E-02
0.526	0.4756	8.09E-02
0.526	0.457	9.06E-02
0.526	0.4384	9.76E-02
0.526	0.4197	0.1026
0.526	0.4011	0.1334
0.526	0.3825	0.1565
0.526	0.3638	0.1731
0.526	0.3452	0.185
0.526	0.3266	0.1931
0.526	0.3079	0.1982
0.526	0.2893	0.2007
0.526	0.2707	0.2006
0.526	0.2521	0.1984
0.526	0.2334	0.194
0.526	0.2148	0.1876
0.526	0.1962	0.1793
0.526	0.1775	0.1691
0.526	0.1589	0.1571
0.526	0.1403	0.1434
0.526	0.1216	0.1281
0.526	0.103	0.1114
0.526	8.44E-02	9.33E-02
0.526	6.58E-02	7.41E-02
0.526	4.71E-02	5.38E-02
0.526	2.85E-02	3.28E-02
0.538	0.96	0
0.538	0.9414	0
0.538	0.9227	0
0.538	0.9041	0
0.538	0.8855	0
0.538	0.8669	0
0.538	0.8482	0
0.538	0.8296	0
0.538	0.811	0
0.538	0.7923	0
0.538	0.7737	0
0.538	0.7551	0
0.538	0.7364	0
0.538	0.7178	0
0.538	0.6992	0
0.538	0.6805	0
0.538	0.6619	0
0.538	0.6433	0
0.538	0.6247	0
0.538	0.606	0
0.538	0.5874	0
0.538	0.5688	0
0.538	0.5501	0
0.538	0.5315	0
0.538	0.5129	3.15E-02
0.538	0.4942	6.03E-02
0.538	0.4756	7.65E-02
0.538	0.457	8.75E-02
0.538	0.4384	9.55E-02
0.538	0.4197	0.1012
0.538	0.4011	0.1309
0.538	0.3825	0.1554
0.538	0.3638	0.173
0.538	0.3452	0.1855
0.538	0.3266	0.1942
0.538	0.3079	0.1998
0.538	0.2893	0.2023
0.538	0.2707	0.2026
0.538	0.2521	0.2005
0.538	0.2334	0.1962
0.538	0.2148	0.1898
0.538	0.1962	0.1815
0.538	0.1775	0.1711
0.538	0.1589	0.1591
0.538	0.1403	0.1453
0.538	0.1216	0.1298
0.538	0.103	0.1128
0.538	8.44E-02	9.45E-02
0.538	6.58E-02	7.50E-02
0.538	4.71E-02	5.45E-02
0.538	2.85E-02	3.33E-02
0.55	0.96	0
0.55	0.9414	0
0.55	0.9227	0
0.55	0.9041	0
0.55	0.8855	0
0.55	0.8669	0
0.55	0.8482	0
0.55	0.8296	0
0.55	0.811	0
0.55	0.7923	0
0.55	0.7737	0
0.55	0.7551	0
0.55	0.7364	0
0.55	0.7178	0
0.55	0.6992	0
0.55	0.6805	0
0.55	0.6619	0
0.55	0.6433	0
0.55	0.6247	0
0.55	0.606	0
0.55	0.5874	0
0.55	0.5688	0
0.55	0.5501	0
0.55	0.5315	0
0.55	0.5129	0
0.55	0.4942	5.19E-02
0.55	0.4756	7.13E-02
0.55	0.457	8.40E-02
0.55	0.4384	9.31E-02
0.55	0.4197	9.96E-02
0.55	0.4011	0.1282
0.55	0.3825	0.1542
0.55	0.3638	0.1728
0.55	0.3452	0.186
0.55	0.3266	0.1951
0.55	0.3079	0.201
0.55	0.2893	0.204
0.55	0.2707	0.2044
0.55	0.2521	0.2025
0.55	0.2334	0.1982
0.55	0.2148	0.1918
0.55	0.1962	0.1835
0.55	0.1775	0.1732
0.55	0.1589	0.161
0.55	0.1403	0.1471
0.55	0.1216	0.1313
0.55	0.103	0.1142
0.55	8.44E-02	9.57E-02
0.55	6.58E-02	7.60E-02
0.55	4.71E-02	5.51E-02
0.55	2.85E-02	3.37E-02
0.562	0.96	0
0.562	0.9414	0
0.562	0.9227	0
0.562	0.9041	0
0.562	0.8855	0
0.562	0.8669	0
0.562	0.8482	0
0.562	0.8296	0
0.562	0.811	0
0.562	0.7923	0
0.562	0.7737	0
0.562	0.7551	0
0.562	0.7364	0
0.562	0.7178	0
0.562	0.6992	0
0.562	0.6805	0
0.562	0.6619	0
0.562	0.6433	0
0.562	0.6247	0
0.562	0.606	0
0.562	0.5874	0
0.562	0.5688	0
0.562	0.5501	0
0.562	0.5315	0
0.562	0.5129	0
0.562	0.4942	4.11E-02
0.562	0.4756	6.53E-02
0.562	0.457	8.01E-02
0.562	0.4384	9.04E-02
0.562	0.4197	9.77E-02
0.562	0.4011	0.1256
0.562	0.3825	0.153
0.562	0.3638	0.1724
0.562	0.3452	0.1862
0.562	0.3266	0.196
0.562	0.3079	0.2023
0.562	0.2893	0.2055
0.562	0.2707	0.2061
0.562	0.2521	0.2043
0.562	0.2334	0.2002
0.562	0.2148	0.1939
0.562	0.1962	0.1855
0.562	0.1775	0.1751
0.562	0.1589	0.1628
0.562	0.1403	0.1487
0.562	0.1216	0.1329
0.562	0.103	0.1155
0.562	8.44E-02	9.68E-02
0.562	6.58E-02	7.68E-02
0.562	4.71E-02	5.58E-02
0.562	2.85E-02	3.41E-02
0.574	0.96	0
0.574	0.9414	0
0.574	0.9227	0
0.574	0.9041	0
0.574	0.8855	0
0.574	0.8669	0
0.574	0.8482	0
0.574	0.8296	0
0.574	0.811	0
0.574	0.7923	0
0.574	0.7737	0
0.574	0.7551	0
0.574	0.7364	0
0.574	0.7178	0
0.574	0.6992	0
0.574	0.6805	0
0.574	0.6619	0
0.574	0.6433	0
0.574	0.6247	0
0.574	0.606	0
0.574	0.5874	0
0.574	0.5688	0
0.574	0.5501	0
0.574	0.5315	0
0.574	0.5129	0
0.574	0.4942	2.48E-02
0.574	0.4756	5.82E-02
0.574	0.457	7.55E-02
0.574	0.4384	8.73E-02
0.574	0.4197	9.56E-02
0.574	0.4011	0.1229
0.574	0.3825	0.1517
0.574	0.3638	0.172
0.574	0.3452	0.1865
0.574	0.3266	0.1967
0.574	0.3079	0.2033
0.574	0.2893	0.2069
0.574	0.2707	0.2077
0.574	0.2521	0.2059
0.574	0.2334	0.2019
0.574	0.2148	0.1957
0.574	0.1962	0.1873
0.574	0.1775	0.1768
0.574	0.1589	0.1646
0.574	0.1403	0.1503
0.574	0.1216	0.1344
0.574	0.103	0.1168
0.574	8.44E-02	9.79E-02
0.574	6.58E-02	7.77E-02
0.574	4.71E-02	5.64E-02
0.574	2.85E-02	3.45E-02
0.586	0.96	0
0.586	0.9414	0
0.586	0.9227	0
0.586	0.9041	0
0.586	0.8855	0
0.586	0.8669	0
0.586	0.8482	0
0.586	0.8296	0
0.586	0.811	0
0.586	0.7923	0
0.586	0.7737	0
0.586	0.7551	0
0.586	0.7364	0
0.586	0.7178	0
0.586	0.6992	0
0.586	0.6805	0
0.586	0.6619	0
0.586	0.6433	0
0.586	0.6247	0
0.586	0.606	0
0.586	0.5874	0
0.586	0.5688	0
0.586	0.5501	0
0.586	0.5315	0
0.586	0.5129	0
0.586	0.4942	0
0.586	0.4756	4.94E-02
0.586	0.457	7.03E-02
0.586	0.4384	8.37E-02
0.586	0.4197	9.32E-02
0.586	0.4011	0.1204
0.586	0.3825	0.1504
0.586	0.3638	0.1715
0.586	0.3452	0.1866
0.586	0.3266	0.1971
0.586	0.3079	0.2042
0.586	0.2893	0.208
0.586	0.2707	0.2091
0.586	0.2521	0.2076
0.586	0.2334	0.2036
0.586	0.2148	0.1974
0.586	0.1962	0.189
0.586	0.1775	0.1786
0.586	0.1589	0.1661
0.586	0.1403	0.1518
0.586	0.1216	0.1357
0.586	0.103	0.1181
0.586	8.44E-02	9.89E-02
0.586	6.58E-02	7.85E-02
0.586	4.71E-02	5.70E-02
0.586	2.85E-02	3.48E-02
0.598	0.96	0
0.598	0.9414	0
0.598	0.9227	0
0.598	0.9041	0
0.598	0.8855	0
0.598	0.8669	0
0.598	0.8482	0
0.598	0.8296	0
0.598	0.811	0
0.598	0.7923	0
0.598	0.7737	0
0.598	0.7551	0
0.598	0.7364	0
0.598	0.7178	0
0.598	0.6992	0
0.598	0.6805	0
0.598	0.6619	0
0.598	0.6433	0
0.598	0.6247	0
0.598	0.606	0
0.598	0.5874	0
0.598	0.5688	0
0.598	0.5501	0
0.598	0.5315	0
0.598	0.5129	0
0.598	0.4942	0
0.598	0.4756	3.79E-02
0.598	0.457	6.42E-02
0.598	0.4384	7.98E-02
0.598	0.4197	9.04E-02
0.598	0.4011	0.118
0.598	0.3825	0.1491
0.598	0.3638	0.171
0.598	0.3452	0.1866
0.598	0.3266	0.1976
0.598	0.3079	0.2049
0.598	0.2893	0.2092
0.598	0.2707	0.2103
0.598	0.2521	0.2089
0.598	0.2334	0.2052
0.598	0.2148	0.199
0.598	0.1962	0.1906
0.598	0.1775	0.1801
0.598	0.1589	0.1677
0.598	0.1403	0.1533
0.598	0.1216	0.1371
0.598	0.103	0.1192
0.598	8.44E-02	9.99E-02
0.598	6.58E-02	7.94E-02
0.598	4.71E-02	5.76E-02
0.598	2.85E-02	3.52E-02
0.61	0.96	0
0.61	0.9414	0
0.61	0.9227	0
0.61	0.9041	0
0.61	0.8855	0
0.61	0.8669	0
0.61	0.8482	0
0.61	0.8296	0
0.61	0.811	0
0.61	0.7923	0
0.61	0.7737	0
0.61	0.7551	0
0.61	0.7364	0
0.61	0.7178	0
0.61	0.6992	0
0.61	0.6805	0
0.61	0.6619	0
0.61	0.6433	0
0.61	0.6247	0
0.61	0.606	0
0.61	0.5874	0
0.61	0.5688	0
0.61	0.5501	0
0.61	0.5315	0
0.61	0.5129	0
0.61	0.4942	0
0.61	0.4756	1.90E-02
0.61	0.457	5.70E-02
0.61	0.4384	7.52E-02
0.61	0.4197	8.74E-02
0.61	0.4011	0.1158
0.61	0.3825	0.1479
0.61	0.3638	0.1704
0.61	0.3452	0.1864
0.61	0.3266	0.1979
0.61	0.3079	0.2057
0.61	0.2893	0.21
0.61	0.2707	0.2114
0.61	0.2521	0.2102
0.61	0.2334	0.2066
0.61	0.2148	0.2004
0.61	0.1962	0.1922
0.61	0.1775	0.1817
0.61	0.1589	0.1692
0.61	0.1403	0.1546
0.61	0.1216	0.1383
0.61	0.103	0.1203
0.61	8.44E-02	0.1008
0.61	6.58E-02	8.01E-02
0.61	4.71E-02	5.81E-02
0.61	2.85E-02	3.55E-02
0.622	0.96	0
0.622	0.9414	0
0.622	0.9227	0
0.622	0.9041	0
0.622	0.8855	0
0.622	0.8669	0
0.622	0.8482	0
0.622	0.8296	0
0.622	0.811	0
0.622	0.7923	0
0.622	0.7737	0
0.622	0.7551	0
0.622	0.7364	0
0.622	0.7178	0
0.622	0.6992	0
0.622	0.6805	0
0.622	0.6619	0
0.622	0.6433	0
0.622	0.6247	0
0.622	0.606	0
0.622	0.5874	0
0.622	0.5688	0
0.622	0.5501	0
0.622	0.5315	0
0.622	0.5129	0
0.622	0.4942	0
0.622	0.4756	0
0.622	0.457	4.81E-02
0.622	0.4384	7.00E-02
0.622	0.4197	8.39E-02
0.622	0.4011	0.1139
0.622	0.3825	0.1467
0.622	0.3638	0.1697
0.622	0.3452	0.1862
0.622	0.3266	0.198
0.622	0.3079	0.2061
0.622	0.2893	0.2107
0.622	0.2707	0.2124
0.622	0.2521	0.2114
0.622	0.2334	0.2077
0.622	0.2148	0.2019
0.622	0.1962	0.1936
0.622	0.1775	0.1831
0.622	0.1589	0.1705
0.622	0.1403	0.1559
0.622	0.1216	0.1395
0.622	0.103	0.1214
0.622	8.44E-02	0.1018
0.622	6.58E-02	8.09E-02
0.622	4.71E-02	5.87E-02
0.622	2.85E-02	3.58E-02
0.634	0.96	0
0.634	0.9414	0
0.634	0.9227	0
0.634	0.9041	0
0.634	0.8855	0
0.634	0.8669	0
0.634	0.8482	0
0.634	0.8296	0
0.634	0.811	0
0.634	0.7923	0
0.634	0.7737	0
0.634	0.7551	0
0.634	0.7364	0
0.634	0.7178	0
0.634	0.6992	0
0.634	0.6805	0
0.634	0.6619	0
0.634	0.6433	0
0.634	0.6247	0
0.634	0.606	0
0.634	0.5874	0
0.634	0.5688	0
0.634	0.5501	0
0.634	0.5315	0
0.634	0.5129	0
0.634	0.4942	0
0.634	0.4756	0
0.634	0.457	3.64E-02
0.634	0.4384	6.40E-02
0.634	0.4197	8.00E-02
0.634	0.4011	0.1123
0.634	0.3825	0.1456
0.634	0.3638	0.169
0.634	0.3452	0.1858
0.634	0.3266	0.198
0.634	0.3079	0.2064
0.634	0.2893	0.2113
0.634	0.2707	0.2132
0.634	0.2521	0.2124
0.634	0.2334	0.209
0.634	0.2148	0.2031
0.634	0.1962	0.1948
0.634	0.1775	0.1843
0.634	0.1589	0.1718
0.634	0.1403	0.1572
0.634	0.1216	0.1406
0.634	0.103	0.1224
0.634	8.44E-02	0.1026
0.634	6.58E-02	8.15E-02
0.634	4.71E-02	5.92E-02
0.634	2.85E-02	3.62E-02
0.646	0.96	0
0.646	0.9414	0
0.646	0.9227	0
0.646	0.9041	0
0.646	0.8855	0
0.646	0.8669	0
0.646	0.8482	0
0.646	0.8296	0
0.646	0.811	0
0.646	0.7923	0
0.646	0.7737	0
0.646	0.7551	0
0.646	0.7364	0
0.646	0.7178	0
0.646	0.6992	0
0.646	0.6805	0
0.646	0.6619	0
0.646	0.6433	0
0.646	0.6247	0
0.646	0.606	0
0.646	0.5874	0
0.646	0.5688	0
0.646	0.5501	0
0.646	0.5315	0
0.646	0.5129	0
0.646	0.4942	0
0.646	0.4756	0
0.646	0.457	1.64E-02
0.646	0.4384	5.70E-02
0.646	0.4197	7.57E-02
0.646	0.4011	0.111
0.646	0.3825	0.1446
0.646	0.3638	0.1682
0.646	0.3452	0.1853
0.646	0.3266	0.1979
0.646	0.3079	0.2065
0.646	0.2893	0.2116
0.646	0.2707	0.2139
0.646	0.2521	0.2132
0.646	0.2334	0.2099
0.646	0.2148	0.2041
0.646	0.1962	0.1959
0.646	0.1775	0.1855
0.646	0.1589	0.1729
0.646	0.1403	0.1583
0.646	0.1216	0.1417
0.646	0.103	0.1234
0.646	8.44E-02	0.1034
0.646	6.58E-02	8.22E-02
0.646	4.71E-02	5.97E-02
0.646	2.85E-02	3.65E-02
0.658	0.96	0
0.658	0.9414	0
0.658	0.9227	0
0.658	0.9041	0
0.658	0.8855	0
0.658	0.8669	0
0.658	0.8482	0
0.658	0.8296	0
0.658	0.811	0
0.658	0.7923	0
0.658	0.7737	0
0.658	0.7551	0
0.658	0.7364	0
0.658	0.7178	0
0.658	0.6992	0
0.658	0.6805	0
0.658	0.6619	0
0.658	0.6433	0
0.658	0.6247	0
0.658	0.606	0
0.658	0.5874	0
0.658	0.5688	0
0.658	0.5501	0
0.658	0.5315	0
0.658	0.5129	0
0.658	0.4942	0
0.658	0.4756	0
0.658	0.457	0
0.658	0.4384	4.83E-02
0.658	0.4197	7.06E-02
0.658	0.4011	0.1101
0.658	0.3825	0.1436
0.658	0.3638	0.1674
0.658	0.3452	0.1848
0.658	0.3266	0.1975
0.658	0.3079	0.2065
0.658	0.2893	0.2119
0.658	0.2707	0.2143
0.658	0.2521	0.2138
0.658	0.2334	0.2107
0.658	0.2148	0.2051
0.658	0.1962	0.197
0.658	0.1775	0.1866
0.658	0.1589	0.1741
0.658	0.1403	0.1594
0.658	0.1216	0.1427
0.658	0.103	0.1242
0.658	8.44E-02	0.1042
0.658	6.58E-02	8.28E-02
0.658	4.71E-02	6.01E-02
0.658	2.85E-02	3.67E-02
0.67	0.96	0
0.67	0.9414	0
0.67	0.9227	0
0.67	0.9041	0
0.67	0.8855	0
0.67	0.8669	0
0.67	0.8482	0
0.67	0.8296	0
0.67	0.811	0
0.67	0.7923	0
0.67	0.7737	0
0.67	0.7551	0
0.67	0.7364	0
0.67	0.7178	0
0.67	0.6992	0
0.67	0.6805	0
0.67	0.6619	0
0.67	0.6433	0
0.67	0.6247	0
0.67	0.606	0
0.67	0.5874	0
0.67	0.5688	0
0.67	0.5501	0
0.67	0.5315	0
0.67	0.5129	0
0.67	0.4942	0
0.67	0.4756	0
0.67	0.457	0
0.67	0.4384	3.69E-02
0.67	0.4197	6.48E-02
0.67	0.4011	0.1096
0.67	0.3825	0.1428
0.67	0.3638	0.1665
0.67	0.3452	0.184
0.67	0.3266	0.197
0.67	0.3079	0.2062
0.67	0.2893	0.2119
0.67	0.2707	0.2145
0.67	0.2521	0.2143
0.67	0.2334	0.2115
0.67	0.2148	0.206
0.67	0.1962	0.198
0.67	0.1775	0.1875
0.67	0.1589	0.175
0.67	0.1403	0.1604
0.67	0.1216	0.1436
0.67	0.103	0.1251
0.67	8.44E-02	0.1049
0.67	6.58E-02	8.34E-02
0.67	4.71E-02	6.06E-02
0.67	2.85E-02	3.70E-02
0.682	0.96	0
0.682	0.9414	0
0.682	0.9227	0
0.682	0.9041	0
0.682	0.8855	0
0.682	0.8669	0
0.682	0.8482	0
0.682	0.8296	0
0.682	0.811	0
0.682	0.7923	0
0.682	0.7737	0
0.682	0.7551	0
0.682	0.7364	0
0.682	0.7178	0
0.682	0.6992	0
0.682	0.6805	0
0.682	0.6619	0
0.682	0.6433	0
0.682	0.6247	0
0.682	0.606	0
0.682	0.5874	0
0.682	0.5688	0
0.682	0.5501	0
0.682	0.5315	0
0.682	0.5129	0
0.682	0.4942	0
0.682	0.4756	0
0.682	0.457	0
0.682	0.4384	1.84E-02
0.682	0.4197	5.81E-02
0.682	0.4011	0.1095
0.682	0.3825	0.142
0.682	0.3638	0.1656
0.682	0.3452	0.1833
0.682	0.3266	0.1964
0.682	0.3079	0.2058
0.682	0.2893	0.2117
0.682	0.2707	0.2147
0.682	0.2521	0.2148
0.682	0.2334	0.2119
0.682	0.2148	0.2066
0.682	0.1962	0.1987
0.682	0.1775	0.1885
0.682	0.1589	0.176
0.682	0.1403	0.1612
0.682	0.1216	0.1444
0.682	0.103	0.1259
0.682	8.44E-02	0.1056
0.682	6.58E-02	8.40E-02
0.682	4.71E-02	6.10E-02
0.682	2.85E-02	3.73E-02
0.694	0.96	0
0.694	0.9414	0
0.694	0.9227	0
0.694	0.9041	0
0.694	0.8855	0
0.694	0.8669	0
0.694	0.8482	0
0.694	0.8296	0
0.694	0.811	0
0.694	0.7923	0
0.694	0.7737	0
0.694	0.7551	0
0.694	0.7364	0
0.694	0.7178	0
0.694	0.6992	0
0.694	0.6805	0
0.694	0.6619	0
0.694	0.6433	0
0.694	0.6247	0
0.694	0.606	0
0.694	0.5874	0
0.694	0.5688	0
0.694	0.5501	0
0.694	0.5315	0
0.694	0.5129	0
0.694	0.4942	0
0.694	0.4756	0
0.694	0.457	0
0.694	0.4384	0
0.694	0.4197	5.82E-02
0.694	0.4011	0.1097
0.694	0.3825	0.1413
0.694	0.3638	0.1646
0.694	0.3452	0.1823
0.694	0.3266	0.1956
0.694	0.3079	0.2052
0.694	0.2893	0.2114
0.694	0.2707	0.2145
0.694	0.2521	0.2149
0.694	0.2334	0.2124
0.694	0.2148	0.2072
0.694	0.1962	0.1995
0.694	0.1775	0.1892
0.694	0.1589	0.1768
0.694	0.1403	0.1621
0.694	0.1216	0.1453
0.694	0.103	0.1267
0.694	8.44E-02	0.1063
0.694	6.58E-02	8.45E-02
0.694	4.71E-02	6.14E-02
0.694	2.85E-02	3.75E-02
0.706	0.96	0
0.706	0.9414	0
0.706	0.9227	0
0.706	0.9041	0
0.706	0.8855	0
0.706	0.8669	0
0.706	0.8482	0
0.706	0.8296	0
0.706	0.811	0
0.706	0.7923	0
0.706	0.7737	0
0.706	0.7551	0
0.706	0.7364	0
0.706	0.7178	0
0.706	0.6992	0
0.706	0.6805	0
0.706	0.6619	0
0.706	0.6433	0
0.706	0.6247	0
0.706	0.606	0
0.706	0.5874	0
0.706	0.5688	0
0.706	0.5501	0
0.706	0.5315	0
0.706	0.5129	0
0.706	0.4942	0
0.706	0.4756	0
0.706	0.457	0
0.706	0.4384	0
0.706	0.4197	6.23E-02
0.706	0.4011	0.1101
0.706	0.3825	0.1406
0.706	0.3638	0.1637
0.706	0.3452	0.1812
0.706	0.3266	0.1946
0.706	0.3079	0.2045
0.706	0.2893	0.211
0.706	0.2707	0.2144
0.706	0.2521	0.2148
0.706	0.2334	0.2126
0.706	0.2148	0.2076
0.706	0.1962	0.2
0.706	0.1775	0.1898
0.706	0.1589	0.1775
0.706	0.1403	0.1629
0.706	0.1216	0.146
0.706	0.103	0.1274
0.706	8.44E-02	0.1069
0.706	6.58E-02	8.50E-02
0.706	4.71E-02	6.18E-02
0.706	2.85E-02	3.78E-02
0.718	0.96	0
0.718	0.9414	0
0.718	0.9227	0
0.718	0.9041	0
0.718	0.8855	0
0.718	0.8669	0
0.718	0.8482	0
0.718	0.8296	0
0.718	0.811	0
0.718	0.7923	0
0.718	0.7737	0
0.718	0.7551	0
0.718	0.7364	0
0.718	0.7178	0
0.718	0.6992	0
0.718	0.6805	0
0.718	0.6619	0
0.718	0.6433	0
0.718	0.6247	0
0.718	0.606	0
0.718	0.5874	0
0.718	0.5688	0
0.718	0.5501	0
0.718	0.5315	0
0.718	0.5129	0
0.718	0.4942	0
0.718	0.4756	0
0.718	0.457	0
0.718	0.4384	0
0.718	0.4197	6.68E-02
0.718	0.4011	0.1108
0.718	0.3825	0.1402
0.718	0.3638	0.1626
0.718	0.3452	0.18
0.718	0.3266	0.1934
0.718	0.3079	0.2035
0.718	0.2893	0.2102
0.718	0.2707	0.2138
0.718	0.2521	0.2147
0.718	0.2334	0.2127
0.718	0.2148	0.2077
0.718	0.1962	0.2005
0.718	0.1775	0.1906
0.718	0.1589	0.1781
0.718	0.1403	0.1635
0.718	0.1216	0.1467
0.718	0.103	0.1279
0.718	8.44E-02	0.1075
0.718	6.58E-02	8.54E-02
0.718	4.71E-02	6.21E-02
0.718	2.85E-02	3.80E-02
0.73	0.96	0
0.73	0.9414	0
0.73	0.9227	0
0.73	0.9041	0
0.73	0.8855	0
0.73	0.8669	0
0.73	0.8482	0
0.73	0.8296	0
0.73	0.811	0
0.73	0.7923	0
0.73	0.7737	0
0.73	0.7551	0
0.73	0.7364	0
0.73	0.7178	0
0.73	0.6992	0
0.73	0.6805	0
0.73	0.6619	0
0.73	0.6433	0
0.73	0.6247	0
0.73	0.606	0
0.73	0.5874	0
0.73	0.5688	0
0.73	0.5501	0
0.73	0.5315	0
0.73	0.5129	0
0.73	0.4942	0
0.73	0.4756	0
0.73	0.457	0
0.73	0.4384	0
0.73	0.4197	7.15E-02
0.73	0.4011	0.1116
0.73	0.3825	0.1396
0.73	0.3638	0.1614
0.73	0.3452	0.1786
0.73	0.3266	0.1921
0.73	0.3079	0.2023
0.73	0.2893	0.2093
0.73	0.2707	0.2132
0.73	0.2521	0.2142
0.73	0.2334	0.2124
0.73	0.2148	0.2079
0.73	0.1962	0.2008
0.73	0.1775	0.1909
0.73	0.1589	0.1786
0.73	0.1403	0.1642
0.73	0.1216	0.1472
0.73	0.103	0.1286
0.73	8.44E-02	0.108
0.73	6.58E-02	8.59E-02
0.73	4.71E-02	6.24E-02
0.73	2.85E-02	3.82E-02
0.742	0.96	0
0.742	0.9414	0
0.742	0.9227	0
0.742	0.9041	0
0.742	0.8855	0
0.742	0.8669	0
0.742	0.8482	0
0.742	0.8296	0
0.742	0.811	0
0.742	0.7923	0
0.742	0.7737	0
0.742	0.7551	0
0.742	0.7364	0
0.742	0.7178	0
0.742	0.6992	0
0.742	0.6805	0
0.742	0.6619	0
0.742	0.6433	0
0.742	0.6247	0
0.742	0.606	0
0.742	0.5874	0
0.742	0.5688	0
0.742	0.5501	0
0.742	0.5315	0
0.742	0.5129	0
0.742	0.4942	0
0.742	0.4756	0
0.742	0.457	0
0.742	0.4384	1.57E-02
0.742	0.4197	7.61E-02
0.742	0.4011	0.1126
0.742	0.3825	0.1391
0.742	0.3638	0.1601
0.742	0.3452	0.177
0.742	0.3266	0.1905
0.742	0.3079	0.2009
0.742	0.2893	0.2081
0.742	0.2707	0.2123
0.742	0.2521	0.2138
0.742	0.2334	0.2121
0.742	0.2148	0.2078
0.742	0.1962	0.2009
0.742	0.1775	0.1912
0.742	0.1589	0.1791
0.742	0.1403	0.1647
0.742	0.1216	0.1479
0.742	0.103	0.1291
0.742	8.44E-02	0.1086
0.742	6.58E-02	8.63E-02
0.742	4.71E-02	6.28E-02
0.742	2.85E-02	3.84E-02
0.754	0.96	0
0.754	0.9414	0
0.754	0.9227	0
0.754	0.9041	0
0.754	0.8855	0
0.754	0.8669	0
0.754	0.8482	0
0.754	0.8296	0
0.754	0.811	0
0.754	0.7923	0
0.754	0.7737	0
0.754	0.7551	0
0.754	0.7364	0
0.754	0.7178	0
0.754	0.6992	0
0.754	0.6805	0
0.754	0.6619	0
0.754	0.6433	0
0.754	0.6247	0
0.754	0.606	0
0.754	0.5874	0
0.754	0.5688	0
0.754	0.5501	0
0.754	0.5315	0
0.754	0.5129	0
0.754	0.4942	0
0.754	0.4756	0
0.754	0.457	1.84E-02
0.754	0.4384	2.90E-02
0.754	0.4197	8.05E-02
0.754	0.4011	0.1136
0.754	0.3825	0.1385
0.754	0.3638	0.1588
0.754	0.3452	0.1753
0.754	0.3266	0.1887
0.754	0.3079	0.1993
0.754	0.2893	0.2067
0.754	0.2707	0.2113
0.754	0.2521	0.2129
0.754	0.2334	0.2117
0.754	0.2148	0.2078
0.754	0.1962	0.2009
0.754	0.1775	0.1915
0.754	0.1589	0.1795
0.754	0.1403	0.1651
0.754	0.1216	0.1483
0.754	0.103	0.1295
0.754	8.44E-02	0.109
0.754	6.58E-02	8.67E-02
0.754	4.71E-02	6.31E-02
0.754	2.85E-02	3.86E-02
0.766	0.96	0
0.766	0.9414	0
0.766	0.9227	0
0.766	0.9041	0
0.766	0.8855	0
0.766	0.8669	0
0.766	0.8482	0
0.766	0.8296	0
0.766	0.811	0
0.766	0.7923	0
0.766	0.7737	0
0.766	0.7551	0
0.766	0.7364	0
0.766	0.7178	0
0.766	0.6992	0
0.766	0.6805	0
0.766	0.6619	0
0.766	0.6433	0
0.766	0.6247	0
0.766	0.606	0
0.766	0.5874	0
0.766	0.5688	0
0.766	0.5501	0
0.766	0.5315	0
0.766	0.5129	0
