0.000155,0.000155,8.462196,0.000142,0.000142
0.000234,0.000234,0.000200,0.000127,0.000127
4.999991,4.999991,1.429045,0.000254,0.000254
0.000148,0.000148,7.607153,0.000051,0.000051
6.899969,6.899969,9.462615,0.800061,0.800061
1.199965,1.199965,-0.185235,3.400031,3.400031
0.000191,0.000191,0.779791,0.000109,0.000109
0.999954,0.999954,8.565121,2.000028,2.000028
4.999953,4.999953,6.324683,0.000015,0.000015
0.000170,0.000170,3.462463,0.000087,0.000087
0.000254,0.000254,7.867876,0.000168,0.000168
5.200073,5.200073,-0.536521,-0.299967,-0.299967
0.000158,0.000158,7.605955,0.000056,0.000056
1.200018,1.200018,7.630375,3.400025,3.400025
0.000132,0.000132,7.621459,0.000198,0.000198
0.000234,0.000234,8.144327,0.000069,0.000069
0.000020,0.000020,6.186060,0.000112,0.000112
2.000054,2.000054,6.348188,1.999944,1.999944
4.000019,4.000020,-0.536499,1.999993,1.999993
6.900076,6.900076,10.396330,0.800027,0.800027
0.000229,0.000229,8.217275,0.000120,0.000120
5.000059,5.000059,6.135452,0.000211,0.000211
2.000026,2.000026,6.882871,2.000243,2.000243
1.200021,1.200021,6.590534,3.399990,3.399990
1.199937,1.199937,6.059655,3.400090,3.400090
0.000186,0.000186,8.046575,0.000265,0.000265
1.199829,1.199829,7.472696,3.400084,3.400084
1.000045,1.000045,7.630941,2.000100,2.000100
1.199950,1.199950,5.752959,3.400014,3.400014
5.199875,5.199875,0.278472,-0.300043,-0.300043
5.200124,5.200124,-0.295922,-0.299993,-0.299993
0.000214,0.000214,0.442094,0.000048,0.000048
5.200027,5.200027,0.015078,-0.300020,-0.300020
0.000186,0.000186,7.511331,0.000122,0.000122
5.000054,5.000054,-0.643299,0.000087,0.000087
0.000125,0.000125,3.472250,0.000112,0.000112
0.000058,0.000059,7.947279,0.000173,0.000173
6.900037,6.900037,6.060474,0.799941,0.799941
6.899934,6.899934,5.520289,0.799946,0.799946
0.000224,0.000224,7.470548,0.000183,0.000183
0.000336,0.000336,7.913686,0.000038,0.000038
1.199945,1.199945,0.854343,3.400004,3.400004
5.000018,5.000018,9.197088,0.000204,0.000204
0.000153,0.000153,7.811065,0.000069,0.000069
0.000120,0.000120,8.265262,0.000061,0.000061
0.000122,0.000122,5.931989,0.000120,0.000120
-0.000061,-0.000061,6.428873,0.000155,0.000155
5.000006,5.000006,9.509877,0.000191,0.000191
6.899996,6.899996,4.322155,0.800030,0.800030
1.199932,1.199932,0.925372,3.399985,3.399985
1.199914,1.199914,3.670128,3.399649,3.399649
6.900014,6.900014,-0.214635,0.800022,0.800022
1.200001,1.200001,6.540040,3.400014,3.400014
6.900042,6.900043,-0.697440,0.800063,0.800063
4.999934,4.999934,2.936767,0.000186,0.000186
1.999953,1.999953,5.888007,1.999898,1.999898
0.000170,0.000170,3.846066,-0.000183,-0.000183
6.899941,6.899941,8.547603,0.800071,0.800071
0.000211,0.000211,5.128317,0.000140,0.000140
0.000270,0.000270,7.697654,0.000176,0.000176
6.899983,6.899983,3.626703,0.799994,0.799994
5.000074,5.000074,-0.188508,0.000239,0.000239
0.000231,0.000232,5.236564,0.000092,0.000092
-0.000022,-0.000023,7.539959,0.000242,0.000242
0.000142,0.000142,7.734389,0.000188,0.000188
0.000193,0.000193,3.410639,-0.000229,-0.000229
0.000216,0.000216,1.355174,0.000087,0.000087
5.200080,5.200080,4.499319,-0.299990,-0.299990
0.000127,0.000127,6.080840,0.000031,0.000031
5.000057,5.000057,4.636097,0.000140,0.000140
0.000064,0.000064,4.800776,0.000074,0.000074
0.000287,0.000288,3.091129,0.000107,0.000107
1.200174,1.200174,7.085155,3.400018,3.400018
0.000130,0.000130,2.142733,0.000239,0.000239
0.000122,0.000122,7.516246,0.000051,0.000051
6.900038,6.900038,11.072400,0.800076,0.800076
1.000034,1.000034,5.072145,1.999977,1.999977
0.000237,0.000237,0.302246,0.000104,0.000104
0.000058,0.000059,7.627409,0.000061,0.000061
0.000135,0.000135,7.679295,0.000089,0.000089
0.000287,0.000288,-0.237312,0.000107,0.000107
5.199807,5.199807,9.773099,-0.299982,-0.299982
1.199896,1.199896,7.580446,3.399969,3.399969
1.000045,1.000045,7.277839,2.000077,2.000077
0.000076,0.000076,8.501319,0.000112,0.000112
0.000181,0.000181,5.678678,-0.000010,-0.000010
5.199889,5.199889,10.113151,-0.299926,-0.299926
4.999949,4.999949,-0.520186,0.000262,0.000262
4.999973,4.999973,6.172366,0.000221,0.000221
4.999984,4.999984,0.091468,0.000127,0.000127
0.999920,0.999920,8.218950,1.999967,1.999967
1.199878,1.199878,7.382373,3.399940,3.399940
0.000160,0.000160,2.160395,0.000048,0.000048
0.000140,0.000140,3.170280,-0.000099,-0.000099
2.000042,2.000042,6.751043,2.000307,2.000307
6.900091,6.900091,8.731965,0.799849,0.799849
6.900042,6.900042,10.500385,0.799984,0.799984
0.000071,0.000071,7.582907,0.000140,0.000140
0.000092,0.000092,1.537458,-0.000033,-0.000033
1.199884,1.199884,6.774102,3.400077,3.400077
5.000019,5.000019,9.714199,0.000137,0.000137
5.000039,5.000039,6.977130,0.000135,0.000135
5.000008,5.000008,9.180122,0.000114,0.000114
0.999958,0.999958,7.635658,2.000006,2.000006
5.000067,5.000067,6.482035,0.000137,0.000137
1.199948,1.199948,0.410195,3.399975,3.399975
0.000216,0.000216,7.363594,0.000102,0.000102
0.000122,0.000122,3.158638,0.000198,0.000198
1.999932,1.999932,8.026271,2.000322,2.000322
0.000033,0.000033,7.938765,0.000183,0.000183
5.000102,5.000102,3.002255,0.000196,0.000196
0.999971,0.999971,6.659956,2.000064,2.000064
0.000206,0.000206,7.338850,0.000120,0.000120
1.199937,1.199937,1.038349,3.400067,3.400067
1.199926,1.199926,0.579140,3.400033,3.400033
3.000040,3.000040,7.436059,2.000072,2.000072
0.000092,0.000092,8.243585,0.000125,0.000125
1.199993,1.199993,6.774413,3.400040,3.400040
0.000064,0.000064,7.181544,-0.000041,-0.000041
5.000059,5.000059,3.459284,0.000104,0.000104
5.199968,5.199968,0.029468,-0.299972,-0.299972
0.000069,0.000069,6.134241,0.000125,0.000125
5.199984,5.199984,11.531397,-0.300041,-0.300041
1.199914,1.199914,7.649440,3.400078,3.400078
1.199986,1.199986,5.435437,3.400082,3.400082
0.000277,0.000277,2.274457,0.000109,0.000109
5.199933,5.199933,10.152772,-0.299733,-0.299733
0.000079,0.000079,7.653627,0.000142,0.000142
2.000046,2.000046,7.638603,2.000007,2.000007
0.000173,0.000173,7.384889,0.000181,0.000181
4.999955,4.999955,6.107278,0.000148,0.000148
5.199763,5.199763,5.946670,-0.300082,-0.300082
1.999985,1.999985,5.978834,1.999557,1.999557
6.899933,6.899933,9.456506,0.800020,0.800020
0.000231,0.000232,8.198798,0.000092,0.000092
0.000122,0.000122,7.423907,0.000114,0.000114
0.000234,0.000234,1.047501,0.000092,0.000092
2.000055,2.000055,6.208227,1.999961,1.999961
5.000024,5.000024,-0.481520,0.000153,0.000153
6.900040,6.900040,10.540495,0.800014,0.800014
1.199860,1.199861,6.881810,3.399984,3.399984
6.900038,6.900038,5.827349,0.799890,0.799890
0.000211,0.000211,8.126556,0.000181,0.000181
0.000142,0.000142,1.630504,-0.000000,-0.000000
1.000077,1.000077,7.631789,2.000062,2.000062
5.000004,5.000004,10.309020,0.000201,0.000201
4.999984,4.999984,6.790005,0.000117,0.000117
1.199853,1.199853,6.810257,3.400026,3.400026
0.000204,0.000204,2.298485,0.000031,0.000031
0.000104,0.000104,0.967123,-0.000015,-0.000015
1.199866,1.199866,0.737349,3.400034,3.400034
5.200092,5.200092,5.015664,-0.299944,-0.299944
5.000041,5.000041,-0.076109,0.000079,0.000079
0.000158,0.000158,7.578558,0.000196,0.000196
2.000070,2.000070,7.130950,2.000079,2.000079
6.900071,6.900071,8.787110,0.799997,0.799997
0.999907,0.999907,6.742216,2.000084,2.000084
6.899979,6.899979,10.109703,0.800038,0.800038
1.199677,1.199677,6.478433,3.400059,3.400059
0.999946,0.999946,7.320310,2.000011,2.000011
5.199743,5.199743,-0.311944,-0.299990,-0.299990
0.000148,0.000148,1.932640,0.000056,0.000056
0.000201,0.000201,4.569389,0.000125,0.000125
5.199955,5.199955,9.676892,-0.300054,-0.300054
1.199815,1.199815,0.984864,3.399931,3.399931
6.900104,6.900104,9.800175,0.800083,0.800083
0.000198,0.000198,3.647125,0.000028,0.000028
0.000186,0.000186,6.991188,0.000109,0.000109
5.199996,5.199996,10.111471,-0.299959,-0.299959
2.000047,2.000047,6.346400,2.000015,2.000015
6.900106,6.900106,9.783852,0.799989,0.799989
6.900054,6.900054,10.673845,0.799984,0.799984
0.000188,0.000188,1.540061,0.000087,0.000087
0.000231,0.000232,1.567705,-0.000056,-0.000056
0.000084,0.000084,7.749791,0.000099,0.000099
1.199767,1.199767,0.925822,3.400103,3.400103
0.000305,0.000305,7.884679,0.000089,0.000089
0.000069,0.000069,7.791265,0.000092,0.000092
5.199935,5.199935,10.470400,-0.299980,-0.299980
0.000092,0.000092,5.484635,0.000013,0.000013
1.199914,1.199914,5.836195,3.400002,3.400002
5.000017,5.000017,4.738080,0.000160,0.000160
5.199684,5.199684,9.464959,-0.299987,-0.299987
0.000061,0.000061,3.382916,0.000005,0.000005
6.900066,6.900066,11.017321,0.800010,0.800010
0.000181,0.000181,7.614578,0.000160,0.000160
0.000148,0.000148,5.828805,-0.000015,-0.000015
0.000176,0.000176,3.238627,-0.000069,-0.000069
-0.000040,-0.000041,7.312188,0.000150,0.000150
6.899954,6.899954,9.796071,0.799949,0.799949
0.000247,0.000247,4.927767,0.000059,0.000059
1.999944,1.999944,8.051806,2.000107,2.000107
5.200014,5.200014,-0.046274,-0.300023,-0.300023
0.999978,0.999978,7.257324,2.000032,2.000032
6.900031,6.900031,9.654320,0.799867,0.799867
4.000052,4.000052,-1.060712,3.000148,3.000148
0.000089,0.000089,-0.115626,0.000132,0.000132
0.000260,0.000260,7.144058,0.000183,0.000183
0.000071,0.000071,1.339314,0.000155,0.000155
0.000135,0.000135,7.783255,0.000097,0.000097
0.000183,0.000183,8.027007,0.000074,0.000074
5.000013,5.000013,6.080093,0.000145,0.000145
0.000107,0.000107,-2.014109,0.000244,0.000244
0.000201,0.000201,2.478100,0.000051,0.000051
5.200033,5.200033,9.647819,-0.299987,-0.299987
1.999967,1.999967,6.915426,1.999949,1.999949
1.199768,1.199768,0.522970,3.400017,3.400017
0.000120,0.000120,7.520541,0.000153,0.000153
4.999984,4.999984,9.245891,0.000094,0.000094
2.000077,2.000077,6.458931,2.000113,2.000113
0.000234,0.000234,7.807234,0.000084,0.000084
1.199779,1.199779,6.511882,3.400064,3.400064
5.000011,5.000011,9.356055,0.000089,0.000089
0.000048,0.000048,1.428112,0.000239,0.000239
4.999985,4.999985,5.723633,0.000237,0.000237
4.999946,4.999946,-0.502658,0.000206,0.000206
5.200117,5.200117,0.065843,-0.300000,-0.300000
0.000206,0.000206,2.551371,-0.000048,-0.000048
6.900101,6.900101,3.394539,0.799969,0.799969
5.000048,5.000048,-0.408749,0.000064,0.000064
5.000022,5.000022,6.806853,0.000064,0.000064
1.199785,1.199785,0.706614,3.400056,3.400056
1.000004,1.000004,7.171020,2.000095,2.000095
5.200118,5.200118,6.077462,-0.299987,-0.299987
5.000022,5.000022,9.966144,0.000181,0.000181
1.199848,1.199848,6.901387,3.400000,3.400000
1.199970,1.199970,6.659512,3.400017,3.400017
0.000181,0.000181,7.728512,0.000176,0.000176
6.900029,6.900029,9.662208,0.800068,0.800068
5.000071,5.000071,3.035152,0.000181,0.000181
0.000145,0.000145,8.120431,0.000204,0.000204
0.000181,0.000181,0.122480,0.000183,0.000183
0.000168,0.000168,7.924501,0.000120,0.000120
5.199942,5.199942,3.584674,-0.300008,-0.300008
5.000033,5.000033,5.362523,0.000094,0.000094
0.000089,0.000089,2.675718,0.000061,0.000061
0.000204,0.000204,0.203921,0.000041,0.000041
0.000130,0.000130,7.084137,0.000132,0.000132
6.899981,6.899981,10.873581,0.800206,0.800206
5.199707,5.199708,9.425925,-0.299977,-0.299977
0.999953,0.999953,7.879858,1.999942,1.999942
0.000051,0.000051,8.505393,0.000099,0.000099
6.900031,6.900032,5.449462,0.799536,0.799536
0.000089,0.000089,-0.481337,0.000074,0.000074
4.999995,4.999995,6.165172,0.000153,0.000153
1.000001,1.000001,7.296139,2.000082,2.000082
0.000069,0.000069,-0.273599,0.000074,0.000074
6.899976,6.899976,10.077892,0.799913,0.799913
1.199912,1.199912,7.306820,3.400100,3.400100
0.000125,0.000125,3.028656,0.000160,0.000160
6.899974,6.899974,0.580479,0.799877,0.799877
0.000071,0.000071,-1.189035,0.000176,0.000176
0.000048,0.000048,7.407174,0.000229,0.000229
1.200176,1.200177,6.074806,3.399950,3.399950
0.000170,0.000170,7.088376,0.000031,0.000031
0.000168,0.000168,7.711725,0.000135,0.000135
0.000148,0.000148,1.834032,0.000127,0.000127
0.000122,0.000122,1.165963,0.000025,0.000025
0.000178,0.000178,-0.578340,0.000099,0.000099
5.000069,5.000069,6.213458,0.000127,0.000127
1.200090,1.200090,0.640541,3.400058,3.400058
0.000313,0.000313,-0.023022,0.000109,0.000109
5.200029,5.200029,10.407202,-0.300089,-0.300089
0.000122,0.000122,4.828196,0.000221,0.000221
0.000285,0.000285,8.134003,0.000125,0.000125
1.199975,1.199975,6.387157,3.400068,3.400068
1.000037,1.000037,8.282374,2.000023,2.000023
1.999952,1.999952,7.211435,1.999908,1.999908
4.999990,4.999990,3.987960,0.000170,0.000170
6.900019,6.900019,9.411864,0.799931,0.799931
0.000135,0.000135,0.851716,-0.000092,-0.000092
1.199799,1.199799,6.777636,3.400050,3.400050
0.000135,0.000135,6.481778,0.000081,0.000081
4.999937,4.999937,9.351256,0.000061,0.000061
0.000168,0.000168,2.287825,0.000102,0.000102
